"taxon","prevalence"
"Saliniradius.amylolyticus",0.0106951871657754
"Salinisphaera.sp..LB1",0.018716577540107
"Salinispira.pacifica",0.0374331550802139
"Salinispora.arenicola",0.0401069518716578
"Salinispora.tropica",0.0294117647058824
"Salinivibrio.kushneri",0.0294117647058824
"Salinivibrio.sp..YCSC6",0.0053475935828877
"Salinivirga.cyanobacteriivorans",0.0401069518716578
"Salipiger.profundus",0.101604278074866
"Salmon.gill.poxvirus",0.00267379679144385
"Salmonella.bongori",0.0320855614973262
"Salmonella.enterica",0.989304812834225
"Salmonella.sp..HNK130",0.0267379679144385
"Salmonella.sp..SSDFZ54",0.00802139037433155
"Sandaracinus.amylolyticus",0.053475935828877
"Sanguibacter.keddieii",0.0802139037433155
"Saprospira.grandis",0.0989304812834225
"Schaalia.cardiffensis",0.299465240641711
"Schaalia.meyeri",0.454545454545455
"Schaalia.odontolytica",0.665775401069519
"Schaalia.radingae",0.0347593582887701
"Scheffersomyces.stipitis",0.983957219251337
"Schizosaccharomyces.pombe",0.852941176470588
"Sebaldella.termitidis",0.0508021390374332
"secondary.endosymbiont.of.Ctenarytaina.eucalypti",0.0160427807486631
"secondary.endosymbiont.of.Heteropsylla.cubana",0.0160427807486631
"secondary.endosymbiont.of.Trabutina.mannipara",0.0427807486631016
"Sedimenticola.thiotaurini",0.0374331550802139
"Sedimentisphaera.cyanobacteriorum",0.053475935828877
"Sedimentisphaera.salicampi",0.018716577540107
"Sedimentitalea.sp..W43",0.0213903743315508
"Sediminicola.sp..YIK13",0.0454545454545455
"Sediminispirochaeta.smaragdinae",0.0427807486631016
"Segniliparus.rotundus",0.072192513368984
"Selenomonas.ruminantium",0.136363636363636
"Selenomonas.sp..oral.taxon.126",0.0481283422459893
"Selenomonas.sp..oral.taxon.136",0.0347593582887701
"Selenomonas.sp..oral.taxon.478",0.053475935828877
"Selenomonas.sp..oral.taxon.920",0.0401069518716578
"Selenomonas.sputigena",0.323529411764706
"Seonamhaeicola.sp..S2.3",0.0347593582887701
"Serinicoccus.chungangensis",0.0508021390374332
"Serinicoccus.marinus",0.018716577540107
"Serinicoccus.profundi",0.339572192513369
"Serinicoccus.sp..JLT9",0.0320855614973262
"Serpentinomonas.mccroryi",0.147058823529412
"Serpentinomonas.raichei",0.0695187165775401
"Serratia.entomophila",0
"Serratia.ficaria",0.0106951871657754
"Serratia.fonticola",0.0427807486631016
"Serratia.liquefaciens",0.197860962566845
"Serratia.marcescens",0.232620320855615
"Serratia.odorifera",0.018716577540107
"Serratia.plymuthica",0.0668449197860963
"Serratia.proteamaculans",0.0160427807486631
"Serratia.quinivorans",0.0213903743315508
"Serratia.rubidaea",0.735294117647059
"Serratia.sp..3ACOL1",0.0106951871657754
"Serratia.sp..ATCC.39006",0.0454545454545455
"Serratia.sp..FDAARGOS_506",0.0106951871657754
"Serratia.sp..FGI94",0.0106951871657754
"Serratia.sp..FS14",0.232620320855615
"Serratia.sp..LS.1",0.0106951871657754
"Serratia.sp..MYb239",0
"Serratia.sp..P2ACOL2",0.0053475935828877
"Serratia.sp..SCBI",0.00267379679144385
"Serratia.sp..YD25",0.0401069518716578
"Serratia.symbiotica",0.0454545454545455
"Serratia.virus.BF",0.00267379679144385
"Serratia.virus.CHI14",0.0053475935828877
"Sesamum.indicum",1
"Setaria.italica",1
"Shamonda.orthobunyavirus",0.0133689839572193
"Shewanella.algae",0.117647058823529
"Shewanella.amazonensis",0.0106951871657754
"Shewanella.baltica",0.0909090909090909
"Shewanella.benthica",0.018716577540107
"Shewanella.bicestrii",0.0133689839572193
"Shewanella.decolorationis",0
"Shewanella.donghaensis",0.0160427807486631
"Shewanella.frigidimarina",0.0053475935828877
"Shewanella.halifaxensis",0.0160427807486631
"Shewanella.japonica",0.0294117647058824
"Shewanella.livingstonensis",0.018716577540107
"Shewanella.loihica",0.0267379679144385
"Shewanella.marisflavi",0.0695187165775401
"Shewanella.maritima",0.00802139037433155
"Shewanella.oneidensis",0.00802139037433155
"Shewanella.pealeana",0.0320855614973262
"Shewanella.piezotolerans",0.0294117647058824
"Shewanella.psychrophila",0.053475935828877
"Shewanella.putrefaciens",0.0294117647058824
"Shewanella.sediminis",0.0160427807486631
"Shewanella.sp..ANA.3",0.0374331550802139
"Shewanella.sp..FDAARGOS_354",0.0427807486631016
"Shewanella.sp..M2",0.0133689839572193
"Shewanella.sp..MEBiC00475",0.0053475935828877
"Shewanella.sp..MR.7",0.0053475935828877
"Shewanella.sp..Pdp11",0.122994652406417
"Shewanella.sp..phage.1.41",0
"Shewanella.sp..SM1901",0.00267379679144385
"Shewanella.sp..SNU.WT4",0.957219251336898
"Shewanella.sp..TH2012",0.0240641711229947
"Shewanella.sp..W3.18.1",0.00267379679144385
"Shewanella.sp..WE21",0.0240641711229947
"Shewanella.sp..YLB.06",0.0401069518716578
"Shewanella.violacea",0.0053475935828877
"Shewanella.woodyi",0.00802139037433155
"Shigella.boydii",0.0828877005347594
"Shigella.dysenteriae",0.136363636363636
"Shigella.flexneri",0.120320855614973
"Shigella.sonnei",0.0802139037433155
"Shimwellia.blattae",0.0160427807486631
"Shinella.sp..HZN7",0.219251336898396
"Siansivirga.zeaxanthinifaciens",0.0775401069518717
"Sideroxydans.lithotrophicus",0.0588235294117647
"Silicimonas.algicola",0.0240641711229947
"Silvanigrella.aquatica",0.053475935828877
"Silvanigrellales.bacterium.RF1110005",0.0588235294117647
"Simbu.orthobunyavirus",0.251336898395722
"Simian.mastadenovirus.C",0
"Simian.mastadenovirus.D",0
"Simiduia.agarivorans",0.0855614973262032
"Simkania.negevensis",0.131016042780749
"Simplicispira.suum",0.60427807486631
"Singulisphaera.acidiphila",0.10427807486631
"Sinomonas.atrocyanea",0.0775401069518717
"Sinorhizobium.americanum",0.0240641711229947
"Sinorhizobium.fredii",0.574866310160428
"Sinorhizobium.medicae",0.0374331550802139
"Sinorhizobium.meliloti",0.0935828877005348
"Sinorhizobium.sp..CCBAU.05631",0.0935828877005348
"Sinorhizobium.sp..M14",0.00802139037433155
"Sinorhizobium.sp..RAC02",0.053475935828877
"Slackia.heliotrinireducens",0.0267379679144385
"Snake.atadenovirus.A",0.00267379679144385
"Sneathia.amnii",0.0668449197860963
"Snodgrassella.alvi",0.053475935828877
"Snyder.Theilen.feline.sarcoma.virus",0.938502673796791
"Sodalis.endosymbiont.of.Henestaris.halophilus",0.018716577540107
"Sodalis.glossinidius",0.171122994652406
"Sodalis.praecaptivus",0.0133689839572193
"Sodalis.virus.SO1",0
"Soehngenia.sp..W6",0.0454545454545455
"Solanum.lycopersicum",1
"Solanum.pennellii",1
"Solibacillus.silvestris",0.213903743315508
"Solibacillus.sp..R5.41",0.0748663101604278
"Solimonas.sp..K1W22B.7",0.101604278074866
"Solitalea.canadensis",0.0695187165775401
"Sorangium.cellulosum",0.689839572192513
"Sorghum.bicolor",1
"Southwest.baboon.virus.1",0
"Sphaerobacter.thermophilus",0.0481283422459893
"Sphaerospermopsis.kisseleviana",0.521390374331551
"Sphaerotilus.natans",0.112299465240642
"Sphingobacteriaceae.bacterium.GW460.11.11.14.LB5",0.0695187165775401
"Sphingobacterium.daejeonense",0.989304812834225
"Sphingobacterium.hotanense",0.0427807486631016
"Sphingobacterium.mizutaii",0.0347593582887701
"Sphingobacterium.psychroaquaticum",0.0267379679144385
"Sphingobacterium.sp..21",0.0213903743315508
"Sphingobacterium.sp..B29",0.0401069518716578
"Sphingobacterium.sp..CZ.2",0.0989304812834225
"Sphingobacterium.sp..dk4302",0.0320855614973262
"Sphingobacterium.sp..G1.14",0.136363636363636
"Sphingobacterium.sp..ML3W",0.0695187165775401
"Sphingobacterium.thalpophilum",0.10427807486631
"Sphingomonas.ginsengisoli.An.et.al..2013",0.24331550802139
"Sphingomonas.hengshuiensis",0.216577540106952
"Sphingomonas.indica",0.0641711229946524
"Sphingomonas.koreensis",0.155080213903743
"Sphingomonas.melonis",0.628342245989305
"Sphingomonas.panacis",0.106951871657754
"Sphingomonas.paucimobilis",0.323529411764706
"Sphingomonas.sanxanigenens",0.120320855614973
"Sphingomonas.sp..AAP5",0.179144385026738
"Sphingomonas.sp..AE3",0.0668449197860963
"Sphingomonas.sp..C8.2",0.114973262032086
"Sphingomonas.sp..Cra20",0.072192513368984
"Sphingomonas.sp..ERG5",0.0053475935828877
"Sphingomonas.sp..FARSPH",0.363636363636364
"Sphingomonas.sp..HKS19",0.259358288770053
"Sphingomonas.sp..IC081",0.160427807486631
"Sphingomonas.sp..KC8",0.0588235294117647
"Sphingomonas.sp..LK11",0.251336898395722
"Sphingomonas.sp..LM7",0.0641711229946524
"Sphingomonas.sp..LMO.1",0.0668449197860963
"Sphingomonas.sp..MM.1",0.128342245989305
"Sphingomonas.sp..NIC1",0.179144385026738
"Sphingomonas.sp..PAMC26645",0.224598930481283
"Sphingomonas.sp..XS.10",0.0775401069518717
"Sphingomonas.sp..YZ.8",0.0614973262032086
"Sphingomonas.taxi",0.184491978609626
"Sphingomonas.wittichii",0.0828877005347594
"Sphingorhabdus.sp..M41",0.0240641711229947
"Sphingorhabdus.sp..SMR4y",0.018716577540107
"Sphingorhabdus.sp..YGSMI21",0.0454545454545455
"Sphingosinicella.microcystinivorans",0.0989304812834225
"Sphingosinicella.sp..BN140058",0.114973262032086
"Spider.shaspivirus",0.00802139037433155
"Spiribacter.curvatus",0.0106951871657754
"Spiribacter.roseus",0.0053475935828877
"Spiribacter.salinus",0.0053475935828877
"Spiribacter.sp..2438",0.0294117647058824
"Spirochaeta.africana",0.053475935828877
"Spirochaeta.perfilievii",0.625668449197861
"Spirochaeta.thermophila",0.0802139037433155
"Spiroplasma.alleghenense",0.0133689839572193
"Spiroplasma.apis",0.0106951871657754
"Spiroplasma.cantharicola",0.0695187165775401
"Spiroplasma.citri",0.0213903743315508
"Spiroplasma.clarkii",0.0213903743315508
"Spiroplasma.corruscae",0.0427807486631016
"Spiroplasma.culicicola",0.0320855614973262
"Spiroplasma.diminutum",0.0133689839572193
"Spiroplasma.eriocheiris",0.0133689839572193
"Spiroplasma.floricola",0.0374331550802139
"Spiroplasma.gladiatoris",0.018716577540107
"Spiroplasma.helicoides",0.751336898395722
"Spiroplasma.kunkelii",0.0294117647058824
"Spiroplasma.litorale",0.22192513368984
"Spiroplasma.monobiae",0.0106951871657754
"Spiroplasma.phoeniceum",0.0240641711229947
"Spiroplasma.sabaudiense",0.0106951871657754
"Spiroplasma.syrphidicola",0.0053475935828877
"Spiroplasma.tabanidicola",0.0374331550802139
"Spiroplasma.taiwanense",0.310160427807487
"Spiroplasma.turonicum",0.0294117647058824
"Spirosoma.aerolatum",0.446524064171123
"Spirosoma.montaniterrae",0.0427807486631016
"Spirosoma.pollinicola",0.0454545454545455
"Spirosoma.radiotolerans",0.0240641711229947
"Spirosoma.rigui",0.0695187165775401
"Spirosoma.sp..KCTC.42546",0.114973262032086
"Spodoptera.exigua.multiple.nucleopolyhedrovirus",0.0855614973262032
"Spodoptera.frugiperda.granulovirus",0.0106951871657754
"Spodoptera.littoralis.nucleopolyhedrovirus",0.00802139037433155
"Spodoptera.litura.granulovirus",0.0106951871657754
"Spodoptera.litura.nucleopolyhedrovirus.II",0
"Spongiibacter.sp..IMCC21906",0.018716577540107
"Sporanaerobacter.sp..JN28",0.053475935828877
"Sporisorium.graminicola",1
"Sporolactobacillus.terrae",0.0133689839572193
"Sporomusa.termitida",0.0240641711229947
"Sporosarcina.pasteurii",0.0374331550802139
"Sporosarcina.psychrophila",0.0427807486631016
"Sporosarcina.sp..P33",0
"Sporosarcina.sp..P37",0.0133689839572193
"Sporosarcina.sp..PTS2304",0.0133689839572193
"Sporosarcina.ureae",0.0374331550802139
"Squirrelpox.virus",0.323529411764706
"Stackebrandtia.nassauensis",0.0989304812834225
"Stanieria.cyanosphaera",0.529411764705882
"Stanieria.sp..NIES.3757",0.0989304812834225
"Staphylococcus.agnetis",0.0053475935828877
"Staphylococcus.argenteus",0.0641711229946524
"Staphylococcus.arlettae",0.0588235294117647
"Staphylococcus.aureus",0.970588235294118
"Staphylococcus.auricularis",0.157754010695187
"Staphylococcus.capitis",0.574866310160428
"Staphylococcus.caprae",0.0668449197860963
"Staphylococcus.carnosus",0.018716577540107
"Staphylococcus.chromogenes",0.0267379679144385
"Staphylococcus.cohnii",0.580213903743315
"Staphylococcus.condimenti",0.0240641711229947
"Staphylococcus.delphini",0.136363636363636
"Staphylococcus.epidermidis",0.812834224598931
"Staphylococcus.equorum",0.219251336898396
"Staphylococcus.felis",0.0882352941176471
"Staphylococcus.fleurettii",0.0240641711229947
"Staphylococcus.haemolyticus",0.318181818181818
"Staphylococcus.hominis",0.454545454545455
"Staphylococcus.hyicus",0.0267379679144385
"Staphylococcus.kloosii",0.0240641711229947
"Staphylococcus.lugdunensis",0.0962566844919786
"Staphylococcus.lutrae",0.0133689839572193
"Staphylococcus.muscae",0.00802139037433155
"Staphylococcus.nepalensis",0.459893048128342
"Staphylococcus.pasteuri",0.109625668449198
"Staphylococcus.pettenkoferi",0.0855614973262032
"Staphylococcus.phage.2638A",0
"Staphylococcus.phage.812",0
"Staphylococcus.phage.IME.SA4",0.0106951871657754
"Staphylococcus.phage.phiRS7",0
"Staphylococcus.phage.StB12",0.0053475935828877
"Staphylococcus.phage.StB20",0.00802139037433155
"Staphylococcus.phage.StB20.like",0.0053475935828877
"Staphylococcus.phage.StB27",0
"Staphylococcus.piscifermentans",0.018716577540107
"Staphylococcus.pseudintermedius",0.513368983957219
"Staphylococcus.saprophyticus",0.106951871657754
"Staphylococcus.schleiferi",0.0454545454545455
"Staphylococcus.schweitzeri",0.0106951871657754
"Staphylococcus.sciuri",0.0508021390374332
"Staphylococcus.simiae",0.0213903743315508
"Staphylococcus.simulans",0.262032085561497
"Staphylococcus.sp..693.2",0.00802139037433155
"Staphylococcus.sp..AntiMn.1",0.0374331550802139
"Staphylococcus.sp..CDC3",0.0053475935828877
"Staphylococcus.sp..M0911",0.144385026737968
"Staphylococcus.sp..SDB.2975",0.0294117647058824
"Staphylococcus.stepanovicii",0.0240641711229947
"Staphylococcus.succinus",0.0347593582887701
"Staphylococcus.virus.CNPH82",0.00267379679144385
"Staphylococcus.virus.EW",0
"Staphylococcus.virus.IPLAC1C",0.0106951871657754
"Staphylococcus.virus.JD7",0.00267379679144385
"Staphylococcus.virus.MCE2014",0.00267379679144385
"Staphylococcus.virus.PH15",0
"Staphylococcus.virus.Remus",0
"Staphylococcus.virus.Sb1",0.00267379679144385
"Staphylococcus.virus.SEP1",0
"Staphylococcus.virus.SEP9",0.0133689839572193
"Staphylococcus.virus.Sextaec",0
"Staphylococcus.virus.Twort",0.0053475935828877
"Staphylococcus.warneri",0.352941176470588
"Staphylococcus.xylosus",0.0668449197860963
"Staphylothermus.marinus",0.13903743315508
"Stappia.sp..ES.058",0.0320855614973262
"Starkeya.novella",0.0508021390374332
"Stella.humosa",0.0935828877005348
"Stenotrophomonas.acidaminiphila",0.0775401069518717
"Stenotrophomonas.maltophilia",0.60427807486631
"Stenotrophomonas.phage.S1",0
"Stenotrophomonas.phage.Smp131",0.00267379679144385
"Stenotrophomonas.rhizophila",0.0802139037433155
"Stenotrophomonas.sp..ASS1",0.0481283422459893
"Stenotrophomonas.sp..DAIF1",0.0106951871657754
"Stenotrophomonas.sp..ESTM1D_MKCIP4_1",0.018716577540107
"Stenotrophomonas.sp..G4",0.724598930481283
"Stenotrophomonas.sp..LM091",0.101604278074866
"Stenotrophomonas.sp..MYb57",0.0106951871657754
"Stenotrophomonas.sp..Pemsol",0.0374331550802139
"Stenotrophomonas.sp..pho",0.0240641711229947
"Stenotrophomonas.sp..SAU14A_NAIMI4_5",0.053475935828877
"Stenotrophomonas.sp..SAU14A_NAIMI4_8",0.00802139037433155
"Stenotrophomonas.sp..WZN.1",0.0213903743315508
"Stenotrophomonas.sp..YAU14A_MKIMI4_1",0.0053475935828877
"Stenotrophomonas.sp..YAU14D1_LEIMI4_1",0.0588235294117647
"Stenotrophomonas.sp..ZAC14A_NAIMI4_1",0.0133689839572193
"Stenotrophomonas.sp..ZAC14D2_NAIMI4_6",0.0133689839572193
"Stenotrophomonas.sp..ZAC14D2_NAIMI4_7",0.0294117647058824
"Stenotrophomonas.virus.IME13",0
"Stenotrophomonas.virus.SMA6",0.0106951871657754
"Steroidobacter.denitrificans",0.0561497326203209
"Sterolibacteriaceae.bacterium.J5B",0.0802139037433155
"Sterolibacteriaceae.bacterium.M52",0.0454545454545455
"Sterolibacterium.denitrificans",0.0748663101604278
"Stigmatella.aurantiaca",0.0748663101604278
"Streptacidiphilus.sp..DSM.106435",0.072192513368984
"Streptobacillus.moniliformis",0.0374331550802139
"Streptococcus.acidominimus",0.00802139037433155
"Streptococcus.agalactiae",0.131016042780749
"Streptococcus.anginosus",0.0935828877005348
"Streptococcus.australis",0.0935828877005348
"Streptococcus.canis",0.0401069518716578
"Streptococcus.constellatus",0.0240641711229947
"Streptococcus.cristatus",0.106951871657754
"Streptococcus.dysgalactiae",0.131016042780749
"Streptococcus.equi",0.0294117647058824
"Streptococcus.equinus",0.237967914438503
"Streptococcus.ferus",0.00267379679144385
"Streptococcus.gallolyticus",0.0374331550802139
"Streptococcus.gordonii",0.160427807486631
"Streptococcus.halotolerans",0.155080213903743
"Streptococcus.himalayensis",0.0160427807486631
"Streptococcus.infantarius",0.0588235294117647
"Streptococcus.infantis",0
"Streptococcus.iniae",0.0427807486631016
"Streptococcus.intermedius",0.0588235294117647
"Streptococcus.lutetiensis",0.0374331550802139
"Streptococcus.macedonicus",0.0374331550802139
"Streptococcus.marmotae",0.0053475935828877
"Streptococcus.merionis",0.0160427807486631
"Streptococcus.milleri",0.0160427807486631
"Streptococcus.mitis",0.344919786096257
"Streptococcus.mutans",0.141711229946524
"Streptococcus.oralis",0.328877005347594
"Streptococcus.pantholopis",0.0160427807486631
"Streptococcus.parasanguinis",0.152406417112299
"Streptococcus.parauberis",0.053475935828877
"Streptococcus.pasteurianus",0.0481283422459893
"Streptococcus.phage.5093",0.0053475935828877
"Streptococcus.phage.Dp.1",0
"Streptococcus.phage.EJ.1",0.00267379679144385
"Streptococcus.phage.PH10",0
"Streptococcus.phage.PH15",0
"Streptococcus.phage.SM1",0.00267379679144385
"Streptococcus.phage.SMP",0
"Streptococcus.phage.SpSL1",0
"Streptococcus.phage.TP.778L",0
"Streptococcus.phage.TP.J34",0
"Streptococcus.pluranimalium",0.820855614973262
"Streptococcus.pneumoniae",0.323529411764706
"Streptococcus.porcinus",0.122994652406417
"Streptococcus.pseudopneumoniae",0.0668449197860963
"Streptococcus.pseudoporcinus",0.0053475935828877
"Streptococcus.pyogenes",0.692513368983957
"Streptococcus.ratti",0.0133689839572193
"Streptococcus.respiraculi",0.0106951871657754
"Streptococcus.ruminantium",0.0053475935828877
"Streptococcus.salivarius",0.22192513368984
"Streptococcus.sanguinis",0.219251336898396
"Streptococcus.sobrinus",0.0213903743315508
"Streptococcus.sp...group.B.",0
"Streptococcus.sp..116.D4",0.101604278074866
"Streptococcus.sp..1643",0.053475935828877
"Streptococcus.sp..A12",0.0561497326203209
"Streptococcus.sp..ChDC.B345",0.128342245989305
"Streptococcus.sp..FDAARGOS_192",0.0347593582887701
"Streptococcus.sp..FDAARGOS_521",0.00267379679144385
"Streptococcus.sp..FDAARGOS_522",0.0240641711229947
"Streptococcus.sp..HSISB1",0.00802139037433155
"Streptococcus.sp..HSISM1",0.0855614973262032
"Streptococcus.sp..HSISS1",0.0053475935828877
"Streptococcus.sp..HSISS2",0.018716577540107
"Streptococcus.sp..HSISS3",0.0133689839572193
"Streptococcus.sp..I.G2",0.0267379679144385
"Streptococcus.sp..I.P16",0.0267379679144385
"Streptococcus.sp..JS71",0.0320855614973262
"Streptococcus.sp..KCOM.2412",0.0053475935828877
"Streptococcus.sp..LPB0220",0.0962566844919786
"Streptococcus.sp..NCTC.10228",0.00802139037433155
"Streptococcus.sp..NCTC.11567",0.0053475935828877
"Streptococcus.sp..NPS.308",0.0481283422459893
"Streptococcus.sp..oral.taxon.064",0.0561497326203209
"Streptococcus.sp..oral.taxon.431",0.128342245989305
"Streptococcus.sp..Z15",0.0133689839572193
"Streptococcus.suis",0.144385026737968
"Streptococcus.thermophilus",0.224598930481283
"Streptococcus.troglodytae",0.0160427807486631
"Streptococcus.uberis",0.00802139037433155
"Streptococcus.urinalis",0.377005347593583
"Streptococcus.vestibularis",0.0668449197860963
"Streptococcus.viridans",0.0427807486631016
"Streptococcus.virus.2972",0
"Streptococcus.virus.7201",0.0053475935828877
"Streptococcus.virus.9871",0
"Streptococcus.virus.9874",0
"Streptococcus.virus.ALQ132",0.00267379679144385
"Streptococcus.virus.DT1",0
"Streptococcus.virus.O1205",0
"Streptococcus.virus.phiAbc2",0.0053475935828877
"Streptococcus.virus.Sfi19",0
"Streptococcus.virus.Sfi21",0
"Streptomonospora.sp..M2",0.245989304812834
"Streptomyces.actuosus",0.0454545454545455
"Streptomyces.albidoflavus",0.719251336898396
"Streptomyces.albireticuli",0.219251336898396
"Streptomyces.alboflavus",0.0828877005347594
"Streptomyces.alboniger",0.267379679144385
"Streptomyces.albulus",0.0614973262032086
"Streptomyces.albus",0.141711229946524
"Streptomyces.alfalfae",0
"Streptomyces.ambofaciens",0.053475935828877
"Streptomyces.antibioticus",0.0427807486631016
"Streptomyces.anulatus",0.0909090909090909
"Streptomyces.asterosporus",0.0855614973262032
"Streptomyces.atratus",0.0427807486631016
"Streptomyces.autolyticus",0.018716577540107
"Streptomyces.avermitilis",0.0909090909090909
"Streptomyces.bacillaris",0.00802139037433155
"Streptomyces.bingchenggensis",0.0695187165775401
"Streptomyces.cattleya",0.0668449197860963
"Streptomyces.cavourensis",0.018716577540107
"Streptomyces.chartreusis",0.17379679144385
"Streptomyces.cinereoruber",0.00802139037433155
"Streptomyces.clavuligerus",0.10427807486631
"Streptomyces.coelicolor",0.0748663101604278
"Streptomyces.coeruleorubidus",0.0588235294117647
"Streptomyces.collinus",0.0775401069518717
"Streptomyces.cyaneogriseus",0.0294117647058824
"Streptomyces.davaonensis",0.0320855614973262
"Streptomyces.dengpaensis",0.0695187165775401
"Streptomyces.exfoliatus",0.414438502673797
"Streptomyces.ficellus",0.553475935828877
"Streptomyces.formicae",0.0427807486631016
"Streptomyces.fradiae",0.018716577540107
"Streptomyces.fulvissimus",0.0347593582887701
"Streptomyces.fungicidicus",0.962566844919786
"Streptomyces.galilaeus",0.0855614973262032
"Streptomyces.gilvosporeus",0.10427807486631
"Streptomyces.globisporus",0.203208556149733
"Streptomyces.globosus",0.10427807486631
"Streptomyces.griseochromogenes",0.0588235294117647
"Streptomyces.griseorubiginosus",0.125668449197861
"Streptomyces.griseoviridis",0.131016042780749
"Streptomyces.griseus",0.0828877005347594
"Streptomyces.hundungensis",0.0427807486631016
"Streptomyces.hygroscopicus",0.941176470588235
"Streptomyces.kanamyceticus",0.0213903743315508
"Streptomyces.katrae",0.411764705882353
"Streptomyces.koyangensis",0.0053475935828877
"Streptomyces.lavendulae",0.823529411764706
"Streptomyces.leeuwenhoekii",0.0213903743315508
"Streptomyces.lincolnensis",0.435828877005348
"Streptomyces.lividans",0.954545454545455
"Streptomyces.lunaelactis",0.117647058823529
"Streptomyces.luteoverticillatus",0.0454545454545455
"Streptomyces.lydicus",0.211229946524064
"Streptomyces.malaysiensis",0.018716577540107
"Streptomyces.nigra",0.31283422459893
"Streptomyces.nitrosporeus",0.0614973262032086
"Streptomyces.niveus",0.262032085561497
"Streptomyces.nodosus",0.0588235294117647
"Streptomyces.noursei",0.018716577540107
"Streptomyces.olivaceus",0.280748663101604
"Streptomyces.olivoreticuli",0.363636363636364
"Streptomyces.pactum",0.0267379679144385
"Streptomyces.parvulus",0.0427807486631016
"Streptomyces.peucetius",0.422459893048128
"Streptomyces.phage.phiSAJS1",0
"Streptomyces.platensis",0.0320855614973262
"Streptomyces.pluripotens",0.0695187165775401
"Streptomyces.prasinus",0.0668449197860963
"Streptomyces.pratensis",0.018716577540107
"Streptomyces.pristinaespiralis",0.0614973262032086
"Streptomyces.puniciscabiei",0.0561497326203209
"Streptomyces.qaidamensis",0.0347593582887701
"Streptomyces.rimosus",0.842245989304813
"Streptomyces.rochei",0.0320855614973262
"Streptomyces.roseochromogenus",0.943850267379679
"Streptomyces.rubrolavendulae",0.00802139037433155
"Streptomyces.sampsonii",0.0106951871657754
"Streptomyces.scabiei",0.13903743315508
"Streptomyces.seoulensis",0.072192513368984
"Streptomyces.sp..2114.2",0.00802139037433155
"Streptomyces.sp..2323.1",0.0641711229946524
"Streptomyces.sp..3211",0.0427807486631016
"Streptomyces.sp..3214.6",0.0695187165775401
"Streptomyces.sp..769",0.112299465240642
"Streptomyces.sp..ADI95.16",0.0267379679144385
"Streptomyces.sp..C8S0",0.0454545454545455
"Streptomyces.sp..CB09001",0.0267379679144385
"Streptomyces.sp..CC0208",0.0053475935828877
"Streptomyces.sp..CCM_MD2014",0.0427807486631016
"Streptomyces.sp..CdTB01",0.0588235294117647
"Streptomyces.sp..CFMR.7",0.0133689839572193
"Streptomyces.sp..CLI2509",0.0427807486631016
"Streptomyces.sp..CMB.StM0423",0.0267379679144385
"Streptomyces.sp..CNQ.509",0.0668449197860963
"Streptomyces.sp..DUT11",0.00802139037433155
"Streptomyces.sp..F8",0.0053475935828877
"Streptomyces.sp..fd1.xmd",0.0481283422459893
"Streptomyces.sp..FR1",0
"Streptomyces.sp..GBA.94.10",0.0106951871657754
"Streptomyces.sp..GGCR.6",0.0668449197860963
"Streptomyces.sp..Go.475",0.0695187165775401
"Streptomyces.sp..GSSD.12",0.0374331550802139
"Streptomyces.sp..GY16",0.0775401069518717
"Streptomyces.sp..ICC1",0
"Streptomyces.sp..KPB2",0.0320855614973262
"Streptomyces.sp..M2",0.141711229946524
"Streptomyces.sp..M56",0.863636363636364
"Streptomyces.sp..Mg1",0.018716577540107
"Streptomyces.sp..MK.45",0.0454545454545455
"Streptomyces.sp..MOE7",0.0133689839572193
"Streptomyces.sp..NEAU.S7GS2",0.39572192513369
"Streptomyces.sp..P3",0.109625668449198
"Streptomyces.sp..PAMC.26508",0.00267379679144385
"Streptomyces.sp..PVA.94.07",0.0053475935828877
"Streptomyces.sp..QMT.28",0.25668449197861
"Streptomyces.sp..RLB3.17",0
"Streptomyces.sp..RLB3.6",0
"Streptomyces.sp..RTd22",0.0855614973262032
"Streptomyces.sp..S063",0.0320855614973262
"Streptomyces.sp..S1A1.7",0.0133689839572193
"Streptomyces.sp..S1D4.14",0.00802139037433155
"Streptomyces.sp..S501",0.0106951871657754
"Streptomyces.sp..S8",0.0267379679144385
"Streptomyces.sp..SAT1",0.0748663101604278
"Streptomyces.sp..SGAir0924",0
"Streptomyces.sp..Sge12",0.780748663101604
"Streptomyces.sp..SirexAA.E",0.770053475935829
"Streptomyces.sp..SM17",0.0454545454545455
"Streptomyces.sp..SM18",0.0695187165775401
"Streptomyces.sp..SS52",0.0374331550802139
"Streptomyces.sp..SSL.25",0.0401069518716578
"Streptomyces.sp..SUK.48",0.703208556149733
"Streptomyces.sp..SYP.A7193",0.475935828877005
"Streptomyces.sp..TLI_053",0.0508021390374332
"Streptomyces.sp..TN58",0.0213903743315508
"Streptomyces.sp..Tu6071",0.0053475935828877
"Streptomyces.sp..Tue.6075",0.941176470588235
"Streptomyces.sp..W1SF4",0.0508021390374332
"Streptomyces.sp..WAC.01529",0.053475935828877
"Streptomyces.sp..WAC.06738",0.262032085561497
"Streptomyces.sp..WAC00288",0.00802139037433155
"Streptomyces.sp..WAC6273",0
"Streptomyces.sp..YIM.121038",0.155080213903743
"Streptomyces.sp..Z022",0.414438502673797
"Streptomyces.sp..ZFG47",0.0508021390374332
