"hazard.ratio","pvalue","taxa","cancer"
1.09630461893637,0.739437836054203,"species_Anaeromyxobacter.dehalogenans","THO"
1.79003412991754,0.563008621726335,"species_Anaerostipes.hadrus","THO"
0.870950307294671,0.539732553302076,"species_Anaerostipes.rhamnosivorans","THO"
0.286098157366871,0.0819214253489148,"species_Ananas.comosus","THO"
0.814104076461899,0.657615904474355,"species_Arabidopsis.thaliana","THO"
NA,NA,"species_Arachis.duranensis","THO"
NA,NA,"species_Arachis.hypogaea","THO"
1.67825537184595,0.379316120592263,"species_Arachis.ipaensis","THO"
NA,NA,"species_Arthrobacter.sp..ERGS1.01","THO"
1.39044894565993,0.129352370865708,"species_Arthrobacter.sp..PGP41","THO"
NA,NA,"species_Asparagus.officinalis","THO"
NA,NA,"species_Aspergillus.fumigatus","THO"
2.00440228583289,0.0488979907056218,"species_Aspergillus.oryzae","THO"
1.82855222132906,0.00613069320389285,"species_Azospirillum.sp..TSH58","THO"
0.980158207133766,0.924636980849652,"species_Babesia.bigemina","THO"
1.30862987287814,0.225943447880472,"species_Babesia.bovis","THO"
1.25665962229186,0.35253799470819,"species_Babesia.microti","THO"
0.913943070004341,0.928831453932603,"species_Bacillus.albus","THO"
1.42527560230624,0.292026203820063,"species_Bacillus.atrophaeus","THO"
1.38859900484936,0.128178753412758,"species_Bacillus.cereus","THO"
0.299737940097902,0.232830903770397,"species_Bacillus.megaterium","THO"
0.543832068255799,0.0382652397695854,"species_Bacillus.pseudomycoides","THO"
0.895207371529382,0.681457312862415,"species_Bacillus.pumilus","THO"
1.40760124829398,0.114600560593913,"species_Bacillus.sp..S3","THO"
1.44462149464934,0.165035367971868,"species_Bacillus.thuringiensis","THO"
0.694476459039779,0.180719910265012,"species_Bartonella.ancashensis","THO"
1.06979079768514,0.775400137961822,"species_Bathycoccus.prasinos","THO"
1.56638153231075,0.331902536478687,"species_Besnoitia.besnoiti","THO"
9246833.49315746,0.995727476454465,"species_Beta.vulgaris","THO"
1.67803591788519,0.0306515720884703,"species_Bigelowiella.natans","THO"
1.46822086837751,0.154578998556821,"species_Blastococcus.saxobsidens","THO"
1.14724373876614,0.524392661297706,"species_Bordetella.holmesii","THO"
NA,NA,"species_Bosea.sp..AS.1","THO"
1.16264480267562,0.551275272267027,"species_Bosea.sp..Tri.49","THO"
3302946.6563218,0.995731350066778,"species_Botrytis.cinerea","THO"
NA,NA,"species_Brachypodium.distachyon","THO"
0.794109469150124,0.394207352527497,"species_Bradyrhizobium.erythrophlei","THO"
1.12478435519541,0.615919361817086,"species_Bradyrhizobium.sp..SK17","THO"
NA,NA,"species_Brassica.napus","THO"
1.27181821472845,0.411063875698474,"species_Brassica.oleracea","THO"
NA,NA,"species_Brassica.rapa","THO"
1.38180559429638,0.164847626037506,"species_Brevibacillus.laterosporus","THO"
NA,NA,"species_Burkholderia.pseudomallei","THO"
1.10618676569596,0.645031065999948,"species_Burkholderia.sp..KK1","THO"
NA,NA,"species_Cajanus.cajan","THO"
NA,NA,"species_Camelina.sativa","THO"
NA,NA,"species_Candida.albicans","THO"
1.54465579727467,0.271129961475335,"species_Candida.dubliniensis","THO"
1.10798940167813,0.628723609797171,"species_Candida.orthopsilosis","THO"
NA,NA,"species_Candidatus.Aquiluna.sp..UB.MaderosW2red","THO"
NA,NA,"species_Candidatus.Cyclonatronum.proteinivorum","THO"
NA,NA,"species_Candidatus.Midichloria.mitochondrii","THO"
0.688809461862899,0.178109364574989,"species_Candidatus.Promineofilum.breve","THO"
NA,NA,"species_Cannabis.sativa","THO"
NA,NA,"species_Capsicum.annuum","THO"
1.15767386272033,0.559501861125061,"species_Caulobacteraceae.bacterium.OTSz_A_272","THO"
NA,NA,"species_Cedecea.neteri","THO"
1.23433205341334,0.338232025279554,"species_Cellulosimicrobium.cellulans","THO"
0.629745582459746,0.519435340994117,"species_Cercospora.beticola","THO"
0.71166724352159,0.197938602698424,"species_Chamaesiphon.minutus","THO"
1.31798566258118,0.191493465766003,"species_Chromobacterium.rhizoryzae","THO"
NA,NA,"species_Chromobacterium.sp..257.1","THO"
NA,NA,"species_Chromobacterium.vaccinii","THO"
0.590898786109558,0.0441620564198367,"species_Chryseobacterium.gleum","THO"
1.58133264118251,0.375124073709443,"species_Cicer.arietinum","THO"
1.23285406658193,0.334803432914335,"species_Citrobacter.farmeri","THO"
NA,NA,"species_Citrus.sinensis","THO"
0.803979224248244,0.354660896303885,"species_Clostridioides.difficile","THO"
1.10687559946425,0.644829884156418,"species_Clostridium.saccharobutylicum","THO"
NA,NA,"species_Clostridium.sp..AWRP","THO"
1.12846698075955,0.567848254074851,"species_Cnuibacter.physcomitrellae","THO"
2.60246320744113,0.181650077574267,"species_Coffea.arabica","THO"
1.29793549565034,0.385692454734438,"species_Coffea.eugenioides","THO"
0.10073651958023,0.025281506325304,"species_Colletotrichum.higginsianum","THO"
NA,NA,"species_Comamonas.aquatica","THO"
1.08264295089282,0.737197307350338,"species_Corynebacterium.deserti","THO"
1.93753385325727,0.0020510059007663,"species_Cronobacter.dublinensis","THO"
0.920501412049845,0.695161425729811,"species_Cryobacterium.arcticum","THO"
1.00251914852481,0.991195099812191,"species_Cryptococcus.gattii.VGI","THO"
1.94590544849253,0.048151047455588,"species_Cryptococcus.neoformans","THO"
1.07016810812546,0.797884532711845,"species_Cryptosporidium.parvum","THO"
2.36728439660829,0.391844032731323,"species_Cucumis.sativus","THO"
1.12098318358636,0.804587840038218,"species_Cucurbita.pepo","THO"
NA,NA,"species_Cupriavidus.basilensis","THO"
0.81475204147958,0.360461152324768,"species_Cupriavidus.oxalaticus","THO"
0.904366943018247,0.716231041583269,"species_Curtobacterium.flaccumfaciens","THO"
0.800334881708168,0.297986989036359,"species_Cutibacterium.acnes","THO"
5.25181809040116,0.0993666632276595,"species_Cyanidioschyzon.merolae","THO"
NA,NA,"species_Cycloclasticus.zancles","THO"
NA,NA,"species_Cynara.cardunculus","THO"
NA,NA,"species_Daucus.carota","THO"
1.52929931708222,0.0497469895283731,"species_Debaryomyces.hansenii","THO"
NA,NA,"species_Deinococcus.gobiensis","THO"
NA,NA,"species_Desulfovibrio.carbinolicus","THO"
2.13354342921564,0.197766777445202,"species_Dictyostelium.discoideum","THO"
0.573177836279473,0.0204036252584561,"species_Drosophila.innubila.nudivirus","THO"
NA,NA,"species_Elaeis.guineensis","THO"
1.15608612473142,0.507634143638027,"species_Encephalitozoon.cuniculi","THO"
1.1824136770396,0.430665294706925,"species_endosymbiont.of.unidentified.scaly.snail.isolate.Monju","THO"
1.21723159629005,0.356649157270959,"species_Enterococcus.thailandicus","THO"
1.29846533937755,0.37228293097664,"species_Eremothecium.cymbalariae","THO"
1.59482277870021,0.100932414173803,"species_Eremothecium.sinecaudum","THO"
0.634257761863265,0.102510280085746,"species_Escherichia.coli","THO"
1.59707351029955,0.06075892048351,"species_Faecalibacterium.prausnitzii","THO"
NA,NA,"species_Ferriphaselus.amnicola","THO"
NA,NA,"species_Flavobacterium.johnsoniae","THO"
3.57162813911266,0.205771165483309,"species_Fragaria.vesca","THO"
1.16444647897819,0.500670703646231,"species_Frankia.alni","THO"
NA,NA,"species_Frankia.sp..QA3","THO"
NA,NA,"species_Frankia.symbiont.of.Datisca.glomerata","THO"
NA,NA,"species_Friedmanniella.sagamiharensis","THO"
NA,NA,"species_Fujinami.sarcoma.virus","THO"
2.45758103051896,0.0510817674502722,"species_Fusarium.fujikuroi","THO"
0.835913548544651,0.405470215303222,"species_Fusarium.graminearum","THO"
1.3103074358784,0.467540815315164,"species_Fusarium.oxysporum","THO"
1.35545977548341,0.165441450403153,"species_Fusarium.pseudograminearum","THO"
1.03508474871539,0.872455288226166,"species_Fusarium.venenatum","THO"
1.61177273881904,0.19809338942269,"species_Fusarium.verticillioides","THO"
NA,NA,"species_gamma.proteobacterium.SS.5","THO"
NA,NA,"species_Gemmatimonas.phototrophica","THO"
NA,NA,"species_Geobacter.pickeringii","THO"
0.98225609529524,0.933481779526717,"species_Glaesserella.parasuis","THO"
0.902265069912861,0.692137159844191,"species_Glaesserella.sp..15.184","THO"
2.27150192820393,0.109633870840212,"species_Glycine.max","THO"
1.01431015367223,0.951345911495072,"species_Glycine.soja","THO"
NA,NA,"species_Gossypium.arboreum","THO"
NA,NA,"species_Gossypium.hirsutum","THO"
NA,NA,"species_Gossypium.raimondii","THO"
2.26495728721058,0.41714833521,"species_Guillardia.theta","THO"
0.867998751327245,0.579485103403195,"species_Haematobacter.massiliensis","THO"
NA,NA,"species_Haemophilus.influenzae","THO"
0.638848691609795,0.0576257152130997,"species_Haliangium.ochraceum","THO"
1.04604677335779,0.864589248831439,"species_Halioglobus.japonicus","THO"
1.17004949589757,0.561471074515177,"species_Halobacteriovorax.sp..BALOs_7","THO"
0.821724996954304,0.353179070384599,"species_Halomonas.hydrothermalis","THO"
0.738211341815937,0.234043178415039,"species_Halomonas.sp..JS92.SW72","THO"
0.511717942965393,0.0135427121159843,"species_Hardy.Zuckerman.feline.sarcoma.virus","THO"
NA,NA,"species_Helianthus.annuus","THO"
1.08547063996159,0.698460646159417,"species_Helicobacter.pylori","THO"
1.408031276174,0.108216868100672,"species_Hemiselmis.andersenii","THO"
0.600569677815667,0.0631122588960148,"species_Herbaspirillum.huttiense","THO"
0.971519047568124,0.90257544249745,"species_Herbaspirillum.seropedicae","THO"
0.890995712632255,0.611432748981592,"species_Hirschia.baltica","THO"
0.550350583490911,0.0269256413295927,"species_Human.betaherpesvirus.5","THO"
NA,NA,"species_Hungatella.hathewayi","THO"
1.14770495938358,0.555492618672451,"species_Intrasporangium.calvum","THO"
NA,NA,"species_Ipomoea.triloba","THO"
0.902729523897519,0.628578465153161,"species_Janthinobacterium.sp..LM6","THO"
3302946.6563218,0.995731350066778,"species_Kazachstania.naganishii","THO"
1.19305745488299,0.426520493291529,"species_Kitasatospora.albolonga","THO"
1.08988085823604,0.707534335286941,"species_Kitasatospora.setae","THO"
1.18862700218843,0.489408061266027,"species_Kitasatospora.sp..MMS16.BH015","THO"
1.21008860309762,0.446102529922467,"species_Klebsiella.pneumoniae","THO"
1.00763884767198,0.972950781397966,"species_Klebsiella.sp..LY","THO"
NA,NA,"species_Kluyveromyces.lactis","THO"
1.44188332844471,0.224249012720504,"species_Kluyveromyces.marxianus","THO"
NA,NA,"species_Komagataeibacter.medellinensis","THO"
0.933701725695708,0.788336579370149,"species_Komagataella.phaffii","THO"
1.31478847921044,0.211844912866057,"species_Labilithrix.luteola","THO"
1.22321930722451,0.348043982185003,"species_Labrys.neptuniae","THO"
1.18021738786437,0.468790079956473,"species_Laceyella.sacchari","THO"
0.976983679061203,0.91494420300822,"species_Lachancea.thermotolerans","THO"
1.15183528662983,0.534675127080694,"species_Lactobacillus.fermentum","THO"
1.07551944542415,0.774476362750738,"species_Leishmania.braziliensis","THO"
1.22010189837358,0.353972999643902,"species_Leishmania.donovani","THO"
0.914743725507743,0.701845537854447,"species_Leishmania.infantum","THO"
1.77672730955195,0.567910128215599,"species_Leishmania.major","THO"
0.784571775712494,0.41978057944149,"species_Leishmania.mexicana","THO"
9070754.79361601,0.996029612576845,"species_Leishmania.panamensis","THO"
1.74342407881279,0.0102376080327217,"species_Lelliottia.nimipressuralis","THO"
NA,NA,"species_Leptotrichia.buccalis","THO"
0.859715177239039,0.479949113064951,"species_Leuconostoc.citreum","THO"
NA,NA,"species_Lupinus.angustifolius","THO"
1.11479843491392,0.617784604679159,"species_Lysobacter.enzymogenes","THO"
NA,NA,"species_Lysobacter.maris","THO"
0.927541979928084,0.746608128422555,"species_Malassezia.restricta","THO"
NA,NA,"species_Malus.domestica","THO"
3304206.27434781,0.995580029676332,"species_Manihot.esculenta","THO"
1.04112579518254,0.850320951110847,"species_Marinobacter.sp..LV10R510.11A","THO"
NA,NA,"species_Massilia.umbonata","THO"
1.16691501285575,0.662792741330906,"species_Medicago.truncatula","THO"
1.38851028279385,0.175835642416628,"species_Mesorhizobium.sp..M2A.F.Ca.ET.043.05.1.1","THO"
NA,NA,"species_Methanothrix.soehngenii","THO"
NA,NA,"species_Methylomonas.sp..DH.1","THO"
1.04307555847102,0.846479138890897,"species_Methylorubrum.populi","THO"
1.17890638965211,0.487543523840864,"species_Microbacterium.sp..1S1","THO"
NA,NA,"species_Microbacterium.sp..ABRD_28","THO"
0.864158382272385,0.509103743730464,"species_Microbacterium.sp..L.031","THO"
1.15629041224977,0.53078274372419,"species_Microbacterium.sp..SGAir0570","THO"
0.708748289844157,0.112544914999538,"species_Microlunatus.sp..KUDC0627","THO"
0.829043517698914,0.380529352637329,"species_Micromonas.commoda","THO"
0.959579782925661,0.871364067618912,"species_Micromonospora.echinaurantiaca","THO"
0.963742992810591,0.881158952346079,"species_Microvirga.sp..HR1","THO"
1.20579886129915,0.428390818424253,"species_Minicystis.rosea","THO"
1.34562093242986,0.202787212444189,"species_Modestobacter.marinus","THO"
0.957187167846634,0.847902276245444,"species_Moorella.thermoacetica","THO"
0.598809155268614,0.0730424129359295,"species_Moraxella.osloensis","THO"
NA,NA,"species_Musa.acuminata","THO"
1.62411235222066,0.0483923555442283,"species_Mycoavidus.cysteinexigens","THO"
1.56373306857897,0.0349931978188359,"species_Mycobacterium.dioxanotrophicus","THO"
0.789812791774643,0.352833787945816,"species_Mycobacterium.haemophilum","THO"
NA,NA,"species_Mycobacterium.sp..KMS","THO"
NA,NA,"species_Mycobacteroides.salmoniphilum","THO"
1.12673658735883,0.587147710711918,"species_Mycolicibacterium.vaccae","THO"
0.576639300163322,0.0152629273768563,"species_Mycoplasma.dispar","THO"
NA,NA,"species_Mycoplasma.parvum","THO"
0.563917689734272,0.0229339332872102,"species_Myroides.profundi","THO"
0.775631248203193,0.305049689401737,"species_Myxococcus.xanthus","THO"
NA,NA,"species_Natronolimnobius.sulfurireducens","THO"
0.845016497715046,0.524777421513468,"species_Naumovozyma.castellii","THO"
1.14862547033127,0.527590106900561,"species_Naumovozyma.dairenensis","THO"
0.816147608526914,0.396735442605809,"species_Ndongobacter.massiliensis","THO"
0.971083052134797,0.90981675182397,"species_Neospora.caninum","THO"
2.10918903519736,0.458386898274502,"species_Neurospora.crassa","THO"
NA,NA,"species_Nicotiana.attenuata","THO"
1.38588049465501,0.135369193495498,"species_Nitrosomonas.sp..AL212","THO"
0.986232723726512,0.968621482831659,"species_Nitrosomonas.ureae","THO"
NA,NA,"species_Nitrospirillum.amazonense","THO"
0.623049348587369,0.0686327338906971,"species_Nocardia.cyriacigeorgica","THO"
0.846471228422059,0.432869705578257,"species_Nocardia.sp..CS682","THO"
NA,NA,"species_Nocardioides.sp..603","THO"
0.803724276449087,0.36338268989459,"species_Nonomuraea.sp..ATCC.55076","THO"
1.18056818293695,0.505970600330219,"species_Nonomuraea.sp..WYY166","THO"
NA,NA,"species_Novosphingobium.aromaticivorans","THO"
NA,NA,"species_Nymphaea.colorata","THO"
NA,NA,"species_Oceanisphaera.avium","THO"
1.06545221363294,0.772297522027877,"species_Oceanisphaera.profunda","THO"
0.809921949365683,0.346977173689088,"species_Ogataea.parapolymorpha","THO"
NA,NA,"species_Olea.europaea","THO"
NA,NA,"species_Oryza.brachyantha","THO"
NA,NA,"species_Oryza.sativa","THO"
0.889942652686178,0.820364965903365,"species_Ostreococcus.sp..lucimarinus","THO"
0.76907266837954,0.227960945893078,"species_Ostreococcus.tauri","THO"
NA,NA,"species_Ottowia.oryzae","THO"
1.03447387272321,0.880172492806436,"species_Ottowia.sp..oral.taxon.894","THO"
NA,NA,"species_Paenibacillus.sp..18JY67.1","THO"
NA,NA,"species_Pandoraea.oxalativorans","THO"
NA,NA,"species_Panicum.hallii","THO"
NA,NA,"species_Papaver.somniferum","THO"
0.982159585285888,0.946860425198004,"species_Paracoccus.mutanolyticus","THO"
NA,NA,"species_Paracoccus.pantotrophus","THO"
1.4954309534806,0.10350597592427,"species_Paraoerskovia.marina","THO"
0.986232723726512,0.968621482831659,"species_Pasteurella.multocida","THO"
1.91077993849188,0.00259313216562576,"species_Pelobacter.carbinolicus","THO"
1.19900384939567,0.47535660078064,"species_Pelobacter.propionicus","THO"
NA,NA,"species_Persicobacter.sp..JZB09","THO"
0.739542551404286,0.157934919167925,"species_Phaeobacter.inhibens","THO"
1.561817239377,0.230307532050733,"species_Phaeodactylum.tricornutum","THO"
NA,NA,"species_Phaseolus.vulgaris","THO"
NA,NA,"species_Physcomitrella.patens","THO"
1.19587938161023,0.760956954027419,"species_Pichia.kudriavzevii","THO"
NA,NA,"species_Pimelobacter.simplex","THO"
1.38011168935791,0.269649534653795,"species_Piscirickettsia.salmonis","THO"
NA,NA,"species_Planctomycetes.bacterium.SRT547","THO"
1.13415806942431,0.560060719743988,"species_Plantibacter.flavus","THO"
NA,NA,"species_Plasmodium.berghei","THO"
0.75342682475897,0.1845315514181,"species_Plasmodium.chabaudi","THO"
1.9198992109726,0.517395428372198,"species_Plasmodium.coatneyi","THO"
1.0194644871552,0.927532403535689,"species_Plasmodium.cynomolgi","THO"
0.800932770151889,0.347880461596345,"species_Plasmodium.falciparum","THO"
0.984914457591566,0.946522492724951,"species_Plasmodium.gaboni","THO"
0.919497070250409,0.69309357565691,"species_Plasmodium.knowlesi","THO"
9222326.91957974,0.994374500786152,"species_Plasmodium.malariae","THO"
NA,NA,"species_Plasmodium.reichenowi","THO"
1.01008008963641,0.966518515681545,"species_Plasmodium.relictum","THO"
1.24596698374772,0.479667396124492,"species_Plasmodium.sp..gorilla.clade.G2","THO"
NA,NA,"species_Plasmodium.vivax","THO"
1.42670435604539,0.105309108146969,"species_Plasmodium.yoelii","THO"
1.05545723195216,0.799471463183104,"species_Pochonia.chlamydosporia","THO"
NA,NA,"species_Populus.trichocarpa","THO"
1.03810029194704,0.915460779308414,"species_Porphyrobacter.neustonensis","THO"
0.704791399907463,0.102278158739679,"species_Protaetiibacter.intestinalis","THO"
1.69289431560187,0.253395812448275,"species_Prunus.mume","THO"
3302946.6563218,0.995731350066778,"species_Prunus.persica","THO"
0.825286563156506,0.427451057846674,"species_Pseudomonas.aeruginosa","THO"
1.25164489064591,0.345432838236724,"species_Pseudomonas.alkylphenolica","THO"
0.956090890408225,0.889264415333924,"species_Pseudomonas.chlororaphis","THO"
1.07257770255613,0.765295876201655,"species_Pseudomonas.fluorescens","THO"
0.92899999361152,0.755617720606827,"species_Pseudomonas.frederiksbergensis","THO"
0.999169275297407,0.99724663190698,"species_Pseudomonas.mendocina","THO"
1.11699462632667,0.613726397200732,"species_Pseudomonas.parafulva","THO"
1.7453681269166,0.0171283971836616,"species_Pseudomonas.psychrotolerans","THO"
1.02489445723267,0.907901312775827,"species_Pseudomonas.putida","THO"
1.00033251059887,0.998941689672003,"species_Pseudomonas.sp..CC6.YY.74","THO"
0.724700942349226,0.183962398125997,"species_Pseudomonas.stutzeri","THO"
NA,NA,"species_Pseudomonas.tolaasii","THO"
NA,NA,"species_Pseudomonas.yamanorum","THO"
1.36350517187295,0.15341474805624,"species_Pseudonocardia.sp..AL041005.10","THO"
NA,NA,"species_Punica.granatum","THO"
3302946.6563218,0.995731350066778,"species_Pyricularia.grisea","THO"
1.14140243451321,0.541419593967019,"species_Pyricularia.oryzae","THO"
1.32804806464985,0.293195190829622,"species_Pyricularia.pennisetigena","THO"
NA,NA,"species_Pyrobaculum.neutrophilum","THO"
NA,NA,"species_Quercus.lobata","THO"
NA,NA,"species_Ralstonia.insidiosa","THO"
0.69290274225721,0.0936204453645225,"species_Rathayibacter.rathayi","THO"
0.944303247362537,0.81171161177954,"species_Rhizobium.sp..WL3","THO"
1.20120288273927,0.480525999561636,"species_Rhodococcus.ruber","THO"
NA,NA,"species_Rhodoferax.antarcticus","THO"
1.24444058461681,0.313730116708005,"species_Rhodopseudomonas.palustris","THO"
0.7681919204588,0.235939966027015,"species_Rhodospirillaceae.bacterium.R5913","THO"
NA,NA,"species_Rhodospirillum.centenum","THO"
NA,NA,"species_Rhodothermus.marinus","THO"
NA,NA,"species_Rosa.chinensis","THO"
NA,NA,"species_Roseovarius.sp..THAF9","THO"
NA,NA,"species_Rothia.mucilaginosa","THO"
0.552719564305142,0.0148807764166457,"species_Rufibacter.tibetensis","THO"
NA,NA,"species_Runella.sp..SP2","THO"
0.91991050987218,0.698695499337689,"species_Saccharomyces.cerevisiae","THO"
0.863249334628202,0.497323979377418,"species_Saccharomyces.eubayanus","THO"
0.999922062607523,0.999706847403565,"species_Saccharopolyspora.erythraea","THO"
0.964522377051273,0.865464990296218,"species_Salinicola.tamaricis","THO"
1.18288952009863,0.441448684733058,"species_Schaalia.odontolytica","THO"
2.99492460044797,0.275790434993713,"species_Scheffersomyces.stipitis","THO"
2.38861800778282,0.0890741915173852,"species_Schizosaccharomyces.pombe","THO"
NA,NA,"species_Serpentinomonas.mccroryi","THO"
1.04075411620772,0.877392021784937,"species_Serratia.rubidaea","THO"
NA,NA,"species_Sesamum.indicum","THO"
3302946.6563218,0.995731350066778,"species_Setaria.italica","THO"
0.83895585221198,0.426402697529815,"species_Simplicispira.suum","THO"
1.06588993499887,0.766478112230976,"species_Sinomonas.atrocyanea","THO"
NA,NA,"species_Snyder.Theilen.feline.sarcoma.virus","THO"
3324730.2544095,0.994630846380456,"species_Solanum.lycopersicum","THO"
2.3720697252807,0.22807233541529,"species_Solanum.pennellii","THO"
0.377451432152194,0.333913500000238,"species_Sorghum.bicolor","THO"
NA,NA,"species_Sphingomonas.paucimobilis","THO"
0.750202062301099,0.250730454746249,"species_Sphingomonas.sp..C8.2","THO"
0.921411446748802,0.729643683227416,"species_Sphingomonas.sp..LK11","THO"
NA,NA,"species_Sphingomonas.sp..PAMC26645","THO"
1.76196248781679,0.33514875618289,"species_Sporisorium.graminicola","THO"
NA,NA,"species_Staphylococcus.epidermidis","THO"
NA,NA,"species_Staphylococcus.nepalensis","THO"
0.889736782295769,0.593190149120985,"species_Stenotrophomonas.maltophilia","THO"
1.00912665664997,0.978436731059356,"species_Stenotrophomonas.sp..G4","THO"
1.59590224449261,0.0371045480840866,"species_Streptococcus.equinus","THO"
NA,NA,"species_Streptococcus.porcinus","THO"
NA,NA,"species_Streptococcus.pyogenes","THO"
NA,NA,"species_Streptomonospora.sp..M2","THO"
0.953210083970604,0.869461810727933,"species_Streptomyces.albidoflavus","THO"
NA,NA,"species_Streptomyces.albus","THO"
1.5196431196327,0.0499663212097219,"species_Streptomyces.cattleya","THO"
1.42044408860668,0.0998305701290037,"species_Streptomyces.collinus","THO"
0.698576655356166,0.178428381854859,"species_Streptomyces.exfoliatus","THO"
1.35312139019901,0.16685480952301,"species_Streptomyces.ficellus","THO"
NA,NA,"species_Streptomyces.globisporus","THO"
NA,NA,"species_Streptomyces.griseorubiginosus","THO"
1.11155030709057,0.688891614395512,"species_Streptomyces.griseoviridis","THO"
NA,NA,"species_Streptomyces.hygroscopicus","THO"
1.05156172482516,0.846060862573942,"species_Streptomyces.lavendulae","THO"
1.35068913804662,0.289363869523977,"species_Streptomyces.lividans","THO"
1.34057857553937,0.389666720710409,"species_Streptomyces.lunaelactis","THO"
1.96733326313862,0.00155319702593913,"species_Streptomyces.peucetius","THO"
0.908122175560975,0.852605995304659,"species_Streptomyces.rimosus","THO"
0.837312927872943,0.485279568817073,"species_Streptomyces.roseochromogenus","THO"
0.988557147893337,0.957834769186282,"species_Streptomyces.sp..ADI95.16","THO"
1.92422166962563,0.00218272722666494,"species_Streptomyces.sp..CdTB01","THO"
1.52157955473797,0.105445778040078,"species_Streptomyces.sp..CMB.StM0423","THO"
NA,NA,"species_Streptomyces.sp..GSSD.12","THO"
NA,NA,"species_Streptomyces.sp..GY16","THO"
1.04933187006363,0.827135797692786,"species_Streptomyces.sp..M2","THO"
1.43933050624782,0.117084671655471,"species_Streptomyces.sp..S063","THO"
1.29759055760204,0.217473482555565,"species_Streptomyces.sp..SAT1","THO"
0.994030507370675,0.979507500790254,"species_Streptomyces.sp..Sge12","THO"
1.01683358894702,0.941219369639579,"species_Streptomyces.sp..SUK.48","THO"
0.763294395706245,0.210901314946361,"species_Streptomyces.sp..SYP.A7193","THO"
NA,NA,"species_Streptomyces.sp..TLI_053","THO"
NA,NA,"species_Streptomyces.sp..WAC00288","THO"
0.87373621716057,0.602426308782787,"species_Streptomyces.sp..Z022","THO"
NA,NA,"species_Streptomyces.sp..ZFG47","THO"
1.11843345195352,0.619210569139714,"species_Streptomyces.tsukubensis","THO"
0.846137027550364,0.47327647941837,"species_Streptomyces.venezuelae","THO"
NA,NA,"species_Streptomyces.xinghaiensis","THO"
0.184121862749895,0.020018421322848,"species_Sugiyamaella.lignohabitans","THO"
1.0472522807495,0.841541985413514,"species_Sulfitobacter.sp..SK012","THO"
0.746989098397483,0.228901868285619,"species_Symbiobacterium.thermophilum","THO"
NA,NA,"species_Tateyamaria.omphalii","THO"
0.718393291402634,0.174444878564732,"species_Tenacibaculum.dicentrarchi","THO"
NA,NA,"species_Terasakiella.sp..SH.1","THO"
1.10993422046601,0.627545914822485,"species_Tetrapisispora.blattae","THO"
0.99534841521638,0.983256223640045,"species_Tetrapisispora.phaffii","THO"
NA,NA,"species_Thalassiosira.pseudonana","THO"
1.24584694517386,0.32331880991133,"species_Theileria.annulata","THO"
1.16298148650273,0.493770161343781,"species_Theileria.equi","THO"
0.645734290791945,0.149111110322893,"species_Theileria.orientalis","THO"
0.474000169399144,0.0172447151216636,"species_Theobroma.cacao","THO"
1.30900140619126,0.226537481195947,"species_Thermobifida.fusca","THO"
NA,NA,"species_Thermobispora.bispora","THO"
1.35751838432479,0.602959881067582,"species_Thermothelomyces.thermophilus","THO"
NA,NA,"species_Thermothielavioides.terrestris","THO"
NA,NA,"species_Thermus.sp..CCB_US3_UF1","THO"
1.21819703162289,0.525828266916629,"species_Thiohalobacter.thiocyanaticus","THO"
NA,NA,"species_Torulaspora.delbrueckii","THO"
9246833.49315746,0.995727476454465,"species_Toxoplasma.gondii","THO"
2.21931204324053,0.265297072461108,"species_Trypanosoma.brucei","THO"
NA,NA,"species_Tupaiid.betaherpesvirus.1","THO"
1.3726734913811,0.658356613824802,"species_Ustilago.maydis","THO"
NA,NA,"species_Verrucosispora.maris","THO"
0.978609963569925,0.92020821690816,"species_Vibrio.casei","THO"
1.01781489859637,0.933525793462737,"species_Vibrio.gazogenes","THO"
NA,NA,"species_Vibrio.parahaemolyticus","THO"
0.923572743445244,0.758854102222649,"species_Vibrio.tritonius","THO"
NA,NA,"species_Vigna.angularis","THO"
NA,NA,"species_Vigna.radiata","THO"
NA,NA,"species_Vigna.unguiculata","THO"
25504331.4353803,0.995833322439361,"species_Vitis.vinifera","THO"
0.906929977130215,0.645916081011111,"species_Xanthomonadaceae.bacterium.AQ6.296","THO"
0.90065491485107,0.640216052203596,"species_Xanthomonas.translucens","THO"
0.892986240599838,0.619374041768075,"species_Yarrowia.lipolytica","THO"
NA,NA,"species_Zea.mays","THO"
3304835.61519261,0.995523660387615,"species_Ziziphus.jujuba","THO"
0.962965616503011,0.874307091787157,"species_Zoogloeaceae.bacteirum.Par.f.2","THO"
1.6495857207749,0.0324124663791521,"species_Zygosaccharomyces.rouxii","THO"
0.967828996068144,0.892449654331708,"species_Zymoseptoria.tritici","THO"
0.659026558466137,0.231158141354145,"domain_Archaea","GI"
NA,NA,"domain_Bacteria","GI"
NA,NA,"domain_Eukaryota","GI"
0.821561345722675,0.509261195605,"domain_Viruses","GI"
1.84027062117967,0.54696339453264,"kingdom_Amoebozoa","GI"
NA,NA,"kingdom_Archaea","GI"
NA,NA,"kingdom_Chromista","GI"
NA,NA,"kingdom_Eubacteria","GI"
NA,NA,"kingdom_Eukaryota","GI"
NA,NA,"kingdom_Fungi","GI"
0.659026558466137,0.231158141354145,"kingdom_Proteoarchaeota","GI"
