"","Input Sample","B cells naive","B cells memory","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","TILs","cancer"
"314","SL371034",0,0.00537655467390466,0,0.00888193775355234,0.0378207212506912,0,0,0.00118799763822195,0,0.0243539824195203,0,0.0750860385841109,0.00191771639374958,0.0281043947058133,0,0,0,0.00139078908709364,0,0,0.184120132506658,"THO"
"315","SL371058",0,0,0.0226418513286222,0,0.161992533861245,0.0791582245485548,0,0,0,0.0250397122308076,7e-04,0.405883118122635,0.024914743439632,0.145783878080416,0,0.00609712313258796,0.0583052086074321,0.0172299903534857,0,0.00323153233695624,0.950977916042374,"THO"
"316","SL371060",0.0265244583533637,0,0,0,0.0236956357341407,0,0.0064451562453089,8e-04,0,0,0.00461346766968018,0,0,0.0355515997815181,0,0.00301111313513574,0.0359878436210555,0,0,0,0.136629274540203,"THO"
"317","SL371062",0.0413064739133449,0,0.155222768603237,0,0.0673575847399171,0.121303037956151,0,0,0,0,0.0320535795770692,0.0872139028116451,0.10604749765592,0.0982640857881783,0,0.023048738024337,0.00650364648250862,0,0,0,0.738321315552309,"THO"
"318","SL371088",0.00489926784081543,0,0.00818604036293455,0,0.0178979367663466,0,0.00173243011669072,0,0,0,0.0114135185904367,0,0,0.0426347200907772,0,0.00520122176180749,0.0389880006549627,0,9e-04,0,0.131853136184771,"THO"
"319","SL371089",0.002553749448009,0,0.0601079175336564,0,0.0532843902875779,0.0223910767388101,0,0,0,0,0.0261046346079068,0.158626677633803,0.0166115908797378,0.146169244330989,0,0,0,0.0429480684445152,0,0.0202466586361403,0.549044008541146,"THO"
"320","SL371091",0.00870513202063907,0.00538788168262158,0.0395738289145575,0,0.080223554459033,0.0302627225622804,0.00236817724491735,0,0,0,0,0.0415554402566031,0.0149704770893816,0.0943367111349049,0,0.0216808335860733,8e-04,0.043237867128293,0,0.00120811017893785,0.384310736258243,"THO"
"321","SL371092",0.0137495267582854,0,0.00722767081937277,0,0.0767044587257794,0,0,0.0116328183570122,0,0,0.0393934632579842,0.192973522465087,0.0104447315551133,0.0384051198446497,0,0,0,0.119902167456181,0,0.0163570143785209,0.526790493617986,"THO"
"322","SL371093",0,0,0.372423341735228,0,0,0.214644813133576,0.0122502600722321,0,0,0,0.16285503364684,0.128376874143653,0.081446409602115,0.143958541429536,0.0018430989724121,0,0,0.0153138063646713,0,0,1.13311217910026,"THO"
"323","SL371095",0.0997179411634338,0,0.0764129509727376,0,0.0983625639171561,0.00360092169187883,0,0.0111080287911346,0,0,0.0169885909374783,0.0429771768044982,0.0553031439032546,0.130498721408444,0.00728122145724682,0,0,0.0223731545158536,0,0,0.564624415563116,"THO"
"324","SL371161",0,0.00193647073416528,0.11461736255268,0,0.0496398628513286,0.06018207743325,0,0,0,0.00430967546147071,0,0.0455048577958097,0,0.0456335298061356,0,0.00757858711719225,0.0194127140453215,0,0.0121639998795595,0.017570000719825,0.378549138396738,"GI"
"325","SL371494",0.0265908779312651,0,0.0163911177504794,0.0646704240776757,0,0,0,0,0,0,0.0396778178230652,0.0960713184791538,0,0.228127507373667,0.00492151532415113,0.0145026557100044,0,0.15808308058482,0.00884468565285431,0.017747021334239,0.675628022041375,"SAR"
"326","SL371498",0,0,0.0597728068273605,0,0.398449651654814,0,0.0987107495040464,0,0,0.032186443062753,0.00189931824616615,0.171792890359342,0.0571476339843671,0.0711433801273171,0.015354767574253,0.0091534097247661,0,0.263406553950862,0.0352828748871168,0.00607126328779978,1.22037174319096,"THO"
"327","SL371500",0,0.01073260700681,0,0.00920245314066158,0.014042302287184,0,0.0107816779365853,0,0.00379291759399518,0.00546847698578441,0,0.179721288415923,0.0010735279082926,0.0713777579954322,0,0,0.00842521578298875,0,0,0,0.314618225053657,"GU"
"328","SL371502",0,0.0212136935582121,0.0523317738928493,0,0.138211866913964,0.0751513280556714,0,0,0,0.0353315020588014,0,0.132503784579298,0,0.347150620545516,0.0256798256799743,0.0464517735242253,0,0.0740833678554986,0,0.0164378297238227,0.964547366387833,"GU"
"329","SL371505",0,0,0.197651180437133,0,0.405227715546218,0.176302885489566,0,0,0,0,0.0511028234098954,0.0152420607273458,0.0934106509424262,0.211853072754266,0,0,0,0.0158322309823768,0.0382131723308648,0,1.20483579262009,"SAR"
"330","SL371506",0,0.110091726337442,0.0636884192062636,0.042400215165677,0.293049691559129,0,0,0,0,0,0.00123375169464005,0.0406033347847836,0.0170591966344625,0.313874943778663,0.0957578156556312,0,0.0471156191356142,0.0144301987267147,0,0,1.03930491267902,"GU"
"331","SL371509",0,0.00242440280655844,8e-04,0.00536861146438074,0.00249667182698115,0,0,0,0,5e-04,2e-04,8e-04,0,0,0.00216198109036504,7e-04,0,0.00163191048849209,0,0,0.0170835776767775,"THO"
"332","SL371511",0,0.0307906536581365,0,0.0292718930721032,0.0280587243994384,0.00494376898098938,0,0,0,0.0308276229841418,0,0.167605168825786,0.009531117481271,0.0627228581621931,0,0.0248582138575394,0,0.0287641370024304,0,0,0.417374158424029,"THO"
"333","SL371513",0,0,0.00987903791698569,0,0.00868818042622111,0.0369858707530857,0,0,0,0,0.00388576248284369,0,0,0.0233152717618697,0,0.013422589824254,0,0.0687346581277659,6e-04,0.0055260001034153,0.171037371396441,"THO"
"334","SL371514",0.0134018869941291,0,0.549656541293944,0.0260347863823015,0.180011360708071,0.194028844896632,0,0,0,0,0,0,0.125767721836942,0.345024331404779,0.00447493850661657,0.00536292991118802,0,0.114503188273763,0.0072068246069514,0,1.56547335481532,"RCC"
"335","SL371515",0,0.00340150231436527,0.022583963482648,0,0.0171564680413554,0,0.00411394414843238,0,0,4e-04,0,0.0187269753767106,0,0.0457660596831338,0,0,0.0355307301650218,0,0.00181004364253837,0,0.149489686854206,"SAR"
"336","SL371522",0,0,0.0657642378222307,0,0.0644787245201898,6e-04,0,0,0,0.0220085551894906,0,0.194475181904575,0.00108573597231065,0.0747107331045719,0,0,0,0.0977241812942065,0,0.0458521530752266,0.566699502882801,"SAR"
"337","SL371527",0.00321554823989234,0,0.115619533514258,0.140287573821303,0.0923321780030194,0,0.0936359732752967,0,0,0,0.0355298778302896,0,0.0624519068721297,0.170381556486105,0.054926237561889,0,0,0.127513667139101,0,0,0.895894052743284,"THO"
"338","SL371529",0,0,0.0313758907178782,0,0,0,0.0156867327050505,7e-04,0,0,0.00151354415574254,0,0,0.0560612358644918,0,0.00973859608079022,0,0.0214686431902101,0.0178052637408019,0.0151026856174766,0.169452592072442,"THO"
"339","SL371530",0.0154425386093639,0.00559682412087944,0.200761711789566,0,0.0860724850533793,0.201253211404565,0,0,0.0367842472089939,0,0.0633411232434836,0.0767813054401108,0.0583187578712305,0.295474282512827,0,0,0,0.194763376014197,0,0.0220847161903075,1.2566745794589,"THO"
"340","SL371531",0.0382018361795263,0,0.0374866479015834,0,0.0281496107120488,0,0.0289760810663841,0,0,0,0.0191570079058622,0.00471229049508859,0,0.0856404758501554,0.0470337476178434,0.0284429232377716,0,0.0557404706124724,0.00535631235206528,0.0264912351572782,0.40538863908808,"THO"
"341","SL371532",0,0,0.0948423908224911,0,0.0554831516907231,0.047952390254081,0.0311470466991636,0,0,0,0.0108411837017675,0.158925824455514,0.0390155951216979,0.198435104727131,0.0124282068291368,0,0,0.0618788047462179,0.00337454453589493,0,0.714324243583818,"THO"
"342","SL371535",0.0316223993566669,0.111145820334368,0.42022982379513,0,0.147476239205003,0.424976103858341,0.00561183334627637,0,0,0.0827110854151355,0.047003240492485,0.0878179122232258,0.126411340452345,0.117232316485659,0,0,0,0.0200345641476591,0,0,1.62227267911229,"THO"
"343","SL371538",0,0,0.0524034027022909,0,0.0272018749516989,0,0.0126905323803362,0,0.0088802155334047,0,0,0.0981512029441457,0,0.0358290438900022,8e-04,0.00702767883521312,0,0.0436717596720009,0,0,0.286655710909093,"SAR"
"344","SL371542",0,0,0.0107488126897163,0,0.199431824000355,0,0,0,0,0.0138881433629457,0.00506354985982765,0,0.00392604159389268,0.0786305700283475,0,0.0030591902773395,0,0.08575399916369,0.00431387844694004,0,0.404816009423054,"SAR"
"345","SL371543",0.0157477538417649,0.00594820722287224,0.195234116559855,0,0.299987536203745,0.0143917230727854,0.0698132314941686,0,0,0,0.0896593274828937,0.0697565508818182,0.116031119255358,0.186539602078846,0.0370510446958629,0,0,0.2359496407411,0.011229499951504,0,1.34733935348257,"GU"
"346","SL371547",0,0,0.0726689934560259,0,0.0448355387041793,0,0.0134287396937592,0,0,0,0.0135478679257151,0.00621739989048532,0.00304802962923539,0.138367406701587,0,0.00105514996512804,0,0.0545304947744056,0,9e-04,0.348599620740521,"SAR"
"347","SL371550",0,0.0417417604892547,0.0763218275740805,0,0.161011550203995,0.0588693418208597,0.0325484893717705,0,0,0,0,0.0652348226228134,0.0821131348368463,0.0676846060486074,0.146519611788944,0.00192237059885774,0,0.0389110648049592,0,0.0258578627222929,0.798736442883281,"THO"
"348","SL371551",0.0011661679860166,0,0.0145726527588427,0.0210904096550094,0.0542220536801993,0.0072239277999863,0.00769331416217966,0,0,0.00369033060623462,0.0129502059164903,0.210803544069458,0,0.193759444915432,0.0039129242283214,0.0120835759752253,0.0246493297920163,0,0.0126813729679203,0.0110305934491007,0.591529847962433,"THO"
"349","SL371552",0,0.00325693526644207,0.0906017461572859,0,0.0603626622436115,0,0.0152664502083684,0,0,0.0315890314998287,0.0546446105618261,0.00433482792497061,0,0.194110222291264,0.00182437316318936,0.0296667761248534,0,0.0125113309852395,0,0.0186016858915631,0.516770652318443,"THO"
"350","SL371555",0,0,0.342519249725615,0,0.00104586319593826,0.146802449277635,0.0588665600600605,0,0,0,0.137875782233642,0.322668917422412,0.133797243981475,0.203957841368268,0,0,0,0.270313917678046,0.00913115632139622,0.0277324795283341,1.65471146079282,"THO"
"351","SL371556",0.0377741387203045,0.00894019129654714,0.0622957163849356,0,0.504014344897346,0.0448723241522705,0,0,0,0.0090432085956887,0.00825580613301227,0.0872805039484683,0.0553780126680262,0.206938347980328,0.0897274828447449,0.0373922884922284,0.0192369807182485,0.0434274730257992,0.0194625784116794,0.0244324264477131,1.25847182471734,"THO"
"352","SL371559",0.263974403641086,0.0357217210452546,0.209973440450117,0,0.289972575329515,0.308228008451962,0,0,0,0.0610649720012247,0,0.155508255413327,0.0318039056937404,0.129027455930911,0,0,0,0.0760500110533049,0,0.00291034514996053,1.5642350941604,"RCC"
"353","SL371562",0,0,0.0725676387115255,0,0.153431708122746,0,0.00471683807155349,0,0,0,0.0127031525779381,0.0545699641239988,1e-04,0.0523145648338775,0.0179709131025459,0,0,0.0485856845842227,0.00227481654844409,0,0.419235280676852,"GI"
"354","SL371564",0,0.00268008887086113,0.0590221483622312,0,0.0728853873807972,0.034935101611686,0,0,0,0,0.0206990044208853,0.251315932582823,0,0.0926860337628174,0,0,0,0.0522669169074933,0,0,0.586490613899595,"THO"
"355","SL371565",0,0,0.0517609559561124,0,0.0455592175505568,0.00431780349209844,0.0135410719552418,0,0,0,0.022679008496102,0.00933502119894745,0.00560963031727679,0.112217883704803,0.00249141369990781,0.0307034473594286,0,0.0411026271592447,0,0.0126195634809868,0.351937644370706,"THO"
"356","SL371567",0,0.173812585045772,0.115094674167896,0.0219975574530229,0.123170048259462,0,0.0821927804708928,0.0443512015700165,0,0,0.185778600081596,0.0620566055900912,0.0149853289395537,0.247919136222283,0,0,0,0.318819909801881,0,0.00220666145730312,1.39238508905977,"THO"
"357","SL371568",0,0.012216689406695,0.0538028535793171,0.0101431268305802,3e-04,0.117718021210023,0,0,0,0.0445023669596311,0.0153120231038369,0.131545391384816,8e-04,0.061946658861608,0,0,0,0.0189888456606,0,0.00163555430856972,0.468911531305677,"THO"
"358","SL372342",0,0.0886976707789026,0.232821628083113,0.138305625474377,0.15473354548632,0.121548184000335,0,0,0.0553354133030668,0,0,0.0291890179180121,0.0677437703949503,0.0605470794421298,0,0,0.00293873192538465,0,0,0,0.951860666806591,"CUT"
"359","SL372344",0,0.00375088167400697,0.0170769387623838,0,0.0864543275394061,0.00920242365405013,0.0077233721467448,0,0,0,0.001,0.0317932280707004,0,0.204608916079543,0,0.0621255425238968,0,0.0743717904536527,0.0087692489460757,0.0139180366480982,0.520794706498559,"THO"
"360","SL372363",0,0.00500022966879353,0.00326870242778119,0.00233161990099208,6e-04,0,0.00496278313379971,0,0,0,0.00470757586562679,0,0,0.0138858356278477,0,0,0,0.00265971170554446,0,0,0.0374164583303855,"SAR"
"361","SL372384",0,0.0226909932958341,0.0451691286253826,0.0109013873376288,0.0857880015075336,0,0,0,0,0.0149464763865761,0,0.00795183993934252,0,0.0801005961311608,0,0.0667425258449637,0,0.113379181764071,0.00172394329845469,0.0102366605285996,0.459630734659547,"THO"
"362","SL372413",0.0320582224659305,0,0.0931163115366253,0,0.0156600696876552,0.0593344844770774,0.0387236389824878,0,0,0.0223995649108919,0,0.100029161088269,0.00755592150494357,0.120376801894323,0,0.00456240406028738,0,0.0614474406059055,0,0.0115777953354833,0.56684181654988,"THO"
"363","SL372415",0.00685904644838239,0,0.142849424740993,0,0.0601736868076129,9e-04,0.00747817381156838,0,0.0626701625865024,0,0.0252924562921418,0.0311844368807865,0.0215138931911064,0.0938874120959864,0,0,0,0.116622091334208,0.00425050508385085,0.00562544968108815,0.579306738954228,"RCC"
"364","SL372416",0.00117938410949232,0,0.13098009843788,0,0.365643975117317,0.0010827518282401,0,0,0,0.00869454925593528,0,0.283001865488666,0.00712147473166743,0.158881695894212,0,0,0,0.0823301354737246,0,0.0251581745953699,1.0640741049325,"THO"
"365","SL372431",6e-04,0,0.0741370016041144,0,0.113936269643134,0.00624059801381142,0.0169527540939943,0,0,0,0.0257862941665776,0.245617445544341,0,0.0677495840046748,0.00187457674180157,0.0265926560262103,0,0.140402658198096,0,0.0616948804537064,0.781584718490462,"THO"
"366","SL372437",0.00763508465481121,0,0.0236780102750729,0.00453843636081815,0.00992162364821651,0.00907923800939803,0.0248883739114948,0,7e-04,0,0.00580939615852499,0.0248257947722184,0.00342849932767634,0.0724600609754806,0,0.00107158809720541,0,0.023557240953614,0,0.00330047846719767,0.214893825611729,"THO"
"367","SL372439",0,0,0.0185457678723139,0,0.160191405035533,0,0.00732050213493898,0,0,0.0548676159007312,0,4e-04,0,0.0339083234441129,0,0.00462793772569578,0.03984745009233,0,0,0.0411011009176004,0.360810103123256,"GU"
"368","SL372441",0,0,0.0260437815038549,0,0.0553571641085115,0.0311788373863432,0,0,0,0.0142592592582196,0,0.0648824403954233,0.00150795220141645,0.0915104416898482,0,0.00859618799377153,0.0132711583549796,0,0.00868491613035926,0,0.315292139022728,"THO"
"369","SL372460",0.0565689776803041,0,0.0845077342855575,0,0.207085816526933,0.0195671309569137,0.0207191372906599,0,0,0.00258311917716612,0.0172792924752777,0.0044169107525799,0.00223591393302366,0.167534332323121,0,0.11942085976518,0.0392882400090734,0.153910736813009,0,0.0365169581359804,0.931635160124779,"GU"
"370","SL372477",0.00597987645807536,0.0237258609947003,0,0,0.0464163417147149,0,0.018783767485825,0.00799003943089106,0,0.00400036527889143,0,0.157321281732255,0.0248558766694822,0.14380728508387,0,0,0,0.0540483148518822,0,0,0.486929009700588,"THO"
"371","SL373410",0,0,0.0133803255613844,0,0.0817498085002316,0,0,0,0,0.00355779274510136,0.00995876565182811,0.138249936582998,5e-04,0.118241614492087,0.0205629025110076,0.0463050141497829,0,0.0219597623664575,0,0.0181991588501668,0.472665081411045,"THO"
"372","SL375698",0,0.507080108617466,0.0967278700044437,0.324366768116847,0.304347158889654,0.218389548962333,0,0,0,0.00804255267061543,0,0.162528484249958,0.0232100087587835,0.199670950188879,0,1e-04,0,0.00678758841736166,0,0,1.85125103887634,"THO"
"373","SL375717",0,0.0127801712541206,0.102784902268399,0,0.298971578747973,0.0839039190709561,0.0136401895625421,0,0,8e-04,0.00392567324703723,0,0.0446163642039426,0.083073539400638,0.0772971779950369,0.00452819708688783,0,0.0953926996950313,0.0153572102022306,0.0101333341579437,0.847204956892739,"THO"
"374","SL375719",0,0,0.0305217156350511,0.0230714011149593,0.0429119907876017,0,0,0,0,0,0,0,0,0.112177824844111,0,0.00352889432888708,0.0121785277882638,0,0,0.00604009550893141,0.230430450007805,"THO"
"375","SL375720",0,0.135026527482681,0.127134705862319,0,0.274722439395687,0.0891630965748968,0,0,0,0.00148312078859188,0,0.139823955464247,0.0112924050864694,0.230535583469,6e-04,0.0294427945261984,0,0.0989835827732875,0,0.023298434617813,1.16150664604119,"THO"
"376","SL375721",0.0223243070302407,0,0.088645190952581,0,0.446691788952768,0.116887657971888,0,0,0,0.0225520218294201,0,0.0509819467114529,0.0927027777392492,0.160430809794167,0.0742788720573433,0.00890473341741034,0,0.155720888562756,0,0.0281605172835951,1.26828151230287,"THO"
"377","SL375753",0,0.14992688522848,0.14840885866219,0.025399674231278,0.0625722266668581,0.0463280920381919,0.090605234982872,0,0,0,0.0555696143115286,0.187495090420522,0.0238540328071731,0.178203775592522,0.0473521288924587,0.0322160712867235,0,0.0430252364882686,0,0,1.09095692160907,"THO"
"378","SL376861",0.0135041052810481,0.0210376466861202,0.186362995981014,0,0.292687063606511,0.0439660042778505,0,0,0,0,0.001,0.056674539450345,0.0331283716611003,0.134327388586495,0.0325659510116295,0.0167616553307812,0,0.0175072072786333,0.0144191999409276,0.0256987668260173,0.889640895918474,"THO"
"379","SL376908",0.00804716421043765,0,0,0.042068198465826,0,0,0.0205108657601416,0,0,0.0334115338364162,0.0140469097678933,0.108169871683259,0.00448620107166037,0.0897117784312478,0,0,0,0.0494209962309235,0,0.00677193198169884,0.376645451439505,"THO"
"380","SL376931",0.0494935221522736,0,0.180499030727959,0,0,0.0406482788958674,0.16681246988394,0,0,0,0.0442836466490062,0.102132391818369,0.0282658355635623,0.407588397794331,0.00554373986767588,0,0,0.163883963609609,0.00405503052972736,0.0459755034672009,1.23918181095952,"THO"
"381","SL378299",0.0222075059382111,0,0.244084691331629,0,0.297512581432131,0.111108137383426,0.0605996638324579,0,0,0.021722780389745,0,0,0.124005126744033,0.33285064823939,0.0149413933118527,0,0,0.104190623922327,0.0054977807303387,0,1.33872093325554,"THO"
"382","SL378300",0,0.104486575170974,0.130806317876027,0,0.163713561966579,0.169340501129632,0,0,0,0.0950438053739497,0,0.204461595933471,0.0188368385191706,0.169953419805802,0.0193556296455073,0.0466662205103702,0,0.043380843434289,0,0.0138594280937056,1.17990473745948,"THO"
"383","SL378301",0.00965031408058364,0,0.364896234124816,0.0561985722222324,0.27014293090191,0.0246983820668283,0,0,0,0,0.103162369212696,0.362268808846514,0.0478908982987538,0.285589848498014,0.0193484843570483,0,0,0.109199008092368,0,0,1.65304585070176,"THO"
"384","SL378323",0.00356651466594737,0.0569392943034043,0.194278217647218,0,0.413802897996845,0.171168589700848,0.0509950094594063,0,0,0,0.0287403089499374,0.083912840551162,0.0443804241938394,0.323571405326248,0.0859997523684545,0.0449306647170349,0.0456226889033228,0,0.0295292302204219,0,1.57743783900409,"THO"
"385","SL378324",0,0.036796340611755,0.298973283779493,0,0.174346013335607,0.433786193767051,0,0,0,0.0203685557918167,0.00606190285275153,0.0818187121132897,0.112595160106028,0.173455337548201,0,0,0,0.00194613725934148,0,0.00685240087298957,1.34700003803832,"THO"
"386","SL378325",0,0.148485026346054,0.214493443487748,0,0.218931844299537,0.0685650922978225,0,0,0,0,0.0651257270869931,0.0483474698807423,0.0277424550237881,0.128954442349434,0,0,0,0.010591900771576,0,0,0.931237401543695,"THO"
"387","SL378326",0.00245672963452732,0,0.198934756630365,0,0.18760073041326,0.147106092406798,0.0226346314908778,0,0,0,0.110746690355505,0.255268289092971,0.167542202114053,0.144048566044616,0.071044081073917,0.0835761324838559,0,0.0715120408031857,0,0.0254777341060691,1.48794867665,"THO"
"388","SL378327",0.0183996085748539,0.0174367277365065,0.176011472859693,0,0.243590036900436,0.205804510255898,0,0,0,0.0229032915029033,0.0208416406666899,0.120807127102703,0.0279820309266328,0.143905220173739,0.00114515449182575,0.041611365386683,0,0.0555588236975438,0,0.00973849529172801,1.10573550556784,"THO"
"389","SL378328",0,0.0193152373823709,0.0871953004162717,0,0.0299443810808838,0.101854628427938,0.025195659438982,0,0,0,0.0115975704561756,0.0850976810507931,0.0505074604967181,0.217323113938801,0.0633685549958098,0.0092292234318401,0,0.0840990695539388,0,0.0482252308022159,0.832953111472739,"THO"
"390","SL378329",0.144284717029691,0.340523799236116,0.271722188127645,0.0875975031418784,0.350110287736356,0.256102478630093,0,0,0,0.0687031511807289,0,0.470521058279202,0.0596460750331017,0.252375374963343,0.00539222206896218,0.0398537064656944,0,0.0293098964088334,0,0,2.37614245830165,"THO"
"391","SL378332",0.00923205114665879,0,0.0158311020354119,0.0154339809592729,0.0474919548765795,0.0220872540826258,0,0,0.00113341532656387,0,0.0269031932819724,0.17577981542914,0.0313018296605336,0.122913163890603,0,0,0,0.0490447633221755,0,0.00248028475079477,0.519632808762332,"THO"
"392","SL378343",0.00148468557225719,0,0.0425024655837615,0.00274402767657173,0.0569511245334863,0,0.0152368180642143,0,0,0,0.0189091279286141,0.00961125486646226,8e-04,0.0806411541743187,0.0293251182362567,0,0.0534822641797432,0.00691075456301589,0,0,0.318598795378702,"THO"
"393","SL378344",0,0.0466269814165813,0.0523689252084924,0,0.113752876786807,0.166368179003081,0.0357299774269877,0,0,0,0.0279572294939163,0.0612016043823053,0.0448773862038144,0.142983275908857,0.0217892277885883,0,0,0.0787089436458271,0.0353466311470858,0,0.827711238412344,"THO"
"394","SL378345",0.0139193985744564,0,0.325495139286959,0,0,0.0824838510933924,0.0914183841405179,0,0,0,0.0602485462150848,0.160925737669829,0.24157035580718,0.371268097058251,0.0325776757087391,0,0,0.0945221271973658,0.0110796552331066,0,1.48550896798488,"THO"
"395","SL378346",0,0.0480421189883047,0.1445478614945,0,0.337854556006642,0.0781996248111166,0,0,0,0.0236748513840493,4e-04,0.109592001315288,0.0279001626063674,0.294186481495216,0.0599850189847981,0.122352209667379,0.0558463159776682,0,0,0,1.30258120273133,"THO"
"396","SL378347",0.0242810588365829,0.119277495961625,0.137610744668042,0,0.27887182946606,0.0726420451972793,0.00297517839932981,0,0,0,0.00157421359796573,0.0037728130801826,0.0816373199370489,0.0817494002548356,5e-04,0,0,0.0152571240450521,0.00884550780093881,0.00983940412743668,0.83883413537238,"THO"
"397","SL378348",0,0.145535066213292,0.16526020389038,0,0.301315953220673,0.0607278383766939,0,0,0,0,0.0416062307460197,0.211941652421153,0,0.40140745803655,0,0.0557689873785732,0.0815943189921658,0,0,0.00644823371299698,1.4716059429885,"THO"
"398","SL378365",0.0196812038797838,0,0.136233716086944,0,0.290878401065573,0.370548289963247,0,0,0,0.0362825763067001,0,0.0478978564370794,0.0285196971237068,0.0937326360033559,0,0.0401145427447984,0.00183135221073092,0,0,0,1.06572027182192,"THO"
"399","SL378366",0,0,0.0512516544742869,0,0.198723084606788,0.0566901291421734,0,0,0,0.03582760354447,0,0.00113670799374386,0,0.135412892501088,0.0102558595735589,0.0680022034801164,0.0158667145255293,0,0.00840303073689916,0,0.581569880578654,"THO"
"400","SL378367",0,0.154026724828764,0.134272780050925,0,0.521776327724311,0.216258475387229,0,0,0,0.0230624438389207,0,0.0275570177561308,0.0635625075741023,0.167021275642412,0,0.0636786008172948,0.0173955317082712,0.00896961294139043,0.0104478959943874,0.00600835215381335,1.41403754641795,"THO"
"401","SL378368",0,0,0.00546502872129341,0,0.0197348046087605,0.042269339684698,0.00295814110083373,0,0,0,0.00130387154744866,0.0892094460340977,0,0.254124683715479,0,0.032063781274996,0,0.18697201376594,0,0.172285356346459,0.806386466800006,"THO"
"402","SL378369",0,0,0.0180107487213684,0.0171866913347579,0.0147559905665575,0,0,0,0,0.0105049840726461,0,0.0993620881294079,0,0.0904479594301966,0,0.0261123042569168,0,0.0353855146307107,0.0338074798423177,0.0673440846967299,0.41291784568161,"THO"
"403","SL378370",0,0.0451504475821895,0.12866250692834,0,0.212221720048451,0.0752504563742222,0,0,0,0.0415349867392702,0.00191700415722553,0.115856397668811,0,0.112316100327567,0.061962127119574,0.0262037798488205,0.0338174145336491,0.00929194479198184,0.0518243251365442,0,0.916009211256646,"THO"
"404","SL378371",0,0.0123129356857471,0.0576345068069616,0,0.15396959981452,0.0574981498420383,0,0,0,0.00971525437086963,0.00527317817652827,0.0643232267117003,0.0206809701116468,0.145357533761157,0,0.00668112213186634,0,0.113870618853867,0,0.0289340855366386,0.676251181803541,"THO"
"405","SL380052",0,0,0.114512262726481,0,0,0.109327224812286,0.0586154264392974,0,0,0,0.118727561335607,0.26706379170754,0.0820328541565821,0.313870555193906,0,0,0,0.0947165787847708,0,0.0192080163466383,1.17807427150311,"THO"
"406","SL381543",0,0,0.131826270895303,0.0274102116814113,0,0.0280421895787957,0.0252455540331915,0,0.0475689750223811,0,0.0464710337076088,0.116809504231042,0.030604943633759,0.0762612611368623,0.00787397129541122,0,0,0.0235983592168769,0,0,0.561712274432642,"CUT"
"407","SL381544",0.00192218228547194,0,0.0262064172174607,0,0.135060074871997,0,0,0,0,0,0.0190576195283582,0.153012431426027,0.00175564501527791,0.0541842331609094,0.054193052120677,9e-04,0,0.00529096341521587,0.00432102587212239,0,0.455903644913517,"GU"
"408","SL385408",0,0,0.013847472121873,0.0296341397717656,0.0156251687380076,0.00337610331363273,0,0,0,0.0166067635451145,0,0.0175797607787493,0.00158329544662557,0.0331454558425206,0,0.00421805873940031,0,0.0232574327655491,0.00956409149720082,0,0.168437742560439,"GU"
"409","SL385431",0.00351633593729624,0,0,0.0156195416579084,0.0461634553689544,0,0,0.0086946468893877,0,0.0238301718313694,0,0.0148060309237096,0,0.0045191443965641,0,0,0,0.0311021594841839,0.00555625051837172,0.00287895101121522,0.156686688018961,"GI"
"410","SL385432",0,0.00343951709145716,0,0.0295563092518721,0.149366156242264,0,0,0,0,0.0406335043761375,0,0.108858744734368,0,0.0436301833087843,0,0.027473978797931,0,0.476491328061008,0.00884521371220162,0.136282284368058,1.02457721994408,"GI"
"411","SL385457",0.0979830232680915,0.0228946771305045,0.016423115137662,0.0223089331151822,0.0589808809664809,0.0516265030869991,0,0,0,0,0.00804943715514427,0.0799002049358187,0.0189516522810194,0.067196032459868,0,0,0,0.0533876859462718,0,0.00190831062969263,0.499610456112735,"GI"
"412","SL385458",0,0,0.0318848691817545,0.00425491281374759,0.162770800011075,0,0,0,0,0,0.03694468303975,0.172234127119498,0.0100406019995557,0.120215753336901,0.00657740228046869,0,0,0.103928840348227,0,0,0.648851990130977,"GI"
"413","SL385460",0,0,0.015961720569249,0,0.151240734706223,0,0,0,0,0,0,0.166291127472217,0.0124958004643819,0.0806708753148491,0.00208602048276054,0,0,0.0604269412708461,0,2e-04,0.489373220280526,"GI"
"414","SL385461",6e-04,0,0.0370556118286028,0.0266512245096095,0,0.10842668218834,0,0,0,0,0.0145200357358165,0.0279727056040327,0.00687394120515556,0.0514261287948842,0.00192269287630816,0,0,0.0749546029510093,0.001,0,0.351403625693759,"GI"
"415","SL385462",0.00311228978283189,0,0.0143394432879961,0,0.00181387760333946,0,0.0140407399834117,0,0,0.0110543460984088,0,0.0379740594082334,0,0.00237498056529787,0,0,0,0.0429626848401761,0.00211390615277024,0.0111697538835431,0.140956081606009,"GI"
"416","SL385480",0.00339393889650668,0,0.011822213189258,0,0.0498218617688741,0,0.00723848857749849,0.00145332801589754,0,0.0130640290217135,0,0.126169309213011,0.00153026914505999,0.0230401510442572,0,9e-04,0,0.228668253526145,0,0.0155780242359973,0.482679866634219,"GI"
