"node","betweencent"
"s__Streptomyces sp. CFMR 7",0
"s__Streptomyces sp. CLI2509",0.00548444878684253
"s__Streptomyces sp. CRPJ-33",1.13527950824471
"s__Streptomyces sp. CRXT-Y-14",1819.17067568494
"s__Streptomyces sp. DSM 40868",0.00173913043478261
"s__Streptomyces sp. F12",0.00173913043478261
"s__Streptomyces sp. FR-008",0
"s__Streptomyces sp. GMY02",0.0275378404992794
"s__Streptomyces sp. Go-475",0.00739028850060951
"s__Streptomyces sp. GS7",0
"s__Streptomyces sp. HF10",0.00173913043478261
"s__Streptomyces sp. HM190",0.0244798824822817
"s__Streptomyces sp. HSG2",0.00739028850060951
"s__Streptomyces sp. ICC1",0
"s__Streptomyces sp. JB150",0.0312102029913388
"s__Streptomyces sp. KPB2",0
"s__Streptomyces sp. LBUM 1480",0
"s__Streptomyces sp. M2",3.48093929103916
"s__Streptomyces sp. M56",0
"s__Streptomyces sp. MBT27",0.207925092159035
"s__Streptomyces sp. Mg1",0.00173913043478261
"s__Streptomyces sp. MG62",0
"s__Streptomyces sp. MOE7",0
"s__Streptomyces sp. NA03103",0
"s__Streptomyces sp. NA04227",0.00271739130434783
"s__Streptomyces sp. NEAU-S7GS2",0
"s__Streptomyces sp. PAMC 26508",0.00173913043478261
"s__Streptomyces sp. PBH53",0.00548444878684253
"s__Streptomyces sp. QHH-9511",0.00173913043478261
"s__Streptomyces sp. RLB1-33",0.0186942617907883
"s__Streptomyces sp. RLB1-9",0
"s__Streptomyces sp. RLB3-5",0.0178181079348214
"s__Streptomyces sp. RPA4-5",0
"s__Streptomyces sp. S1D4-14",0
"s__Streptomyces sp. S1D4-20",0
"s__Streptomyces sp. S4.7",0
"s__Streptomyces sp. S501",0
"s__Streptomyces sp. SN-593",11070.312932917
"s__Streptomyces sp. So13.3",2.2120686510737
"s__Streptomyces sp. SS52",0.00271739130434783
"s__Streptomyces sp. TN58",0.0062111801242236
"s__Streptomyces sp. Tu 2975",0.0172462465529936
"s__Streptomyces sp. Tu6071",0
"s__Streptomyces sp. VN1",0
"s__Streptomyces sp. WAC 01438",0.00173913043478261
"s__Streptomyces sp. WY228",3.54047552746342
"s__Streptomyces sp. XC 2026",0.00173913043478261
"s__Streptomyces sp. ZYC-3",0
"s__Streptomyces spectabilis",2.2046783625731
"s__Streptomyces spongiicola",3.4387415572975
"s__Streptomyces subrutilus",0.0172462465529936
"s__Streptomyces sviceus",0.0411076220382529
"s__Streptomyces tuirus",0
"s__Streptomyces vietnamensis",0.0200745961386694
"s__Streptomyces violaceoruber",0.241964684344405
"s__Streptomyces viridifaciens",0
"s__Streptomyces virus Gilson",0
"s__Streptomyces virus Scap1",0
"s__Streptomyces virus Sujidade",0.00173913043478261
"s__Streptomyces virus TP1604",0
"s__Streptomyces xiamenensis",0
"s__Streptomyces xinghaiensis",0
"s__Streptosporangium sp. 'caverna'",1
"s__Stygiolobus sp. KN-1",0
"s__Sulfitobacter alexandrii",6.94182106848209
"s__Sulfitobacter mediterraneus",0.00173913043478261
"s__Sulfitobacter pontiacus",0
"s__Sulfitobacter pseudonitzschiae",0.0411332918162201
"s__Sulfitobacter sp. B30-2",0
"s__Sulfitobacter sp. BSw21498",0.0178181079348214
"s__Sulfitobacter sp. D7",3.46665764070558
"s__Sulfitobacter sp. JL08",0
"s__Sulfitobacter sp. SK011",0
"s__Sulfitobacter sp. SK012",0
"s__Sulfitobacter sp. SK025",0.00548444878684253
"s__Sulfitobacter sp. THAF37",0.0176435280605961
"s__Sulfodiicoccus acidiphilus",0.00460829493087558
"s__Sulfuracidifex tepidarius",0
"s__Sulfuricurvum kujiense",1159.83333333333
"s__Sulfurifustis variabilis",1790.47439468233
"s__Sulfurihydrogenibium azorense",0.0454545454545455
"s__Sulfurihydrogenibium sp. YO3AOP1",0
"s__Sulfurimonas denitrificans",0
"s__Sulfurimonas gotlandica",0
"s__Sulfurimonas paralvinellae",0
"s__Sulfurimonas sediminis",0
"s__Sulfurimonas sp. GYSZ_1",0
"s__Sulfurimonas sp. NW10",0.00574712643678161
"s__Sulfurisphaera ohwakuensis",0
"s__Sulfurisphaera tokodaii",0
"s__Sulfuritortus calidifontis",2798.96092700634
"s__Sulfurospirillum barnesii",0
"s__Sulfurospirillum deleyianum",0
"s__Sulfurospirillum halorespirans",0
"s__Sulfurospirillum multivorans",0
"s__Sulfurospirillum sp. ACSDCE",0
"s__Sulfurospirillum sp. UCH001",0
"s__Sulfurovum indicum",0
"s__Sulfurovum lithotrophicum",0
"s__Sulfurovum sp. NBC37-1",0
"s__Sutcliffiella cohnii",0
"s__Sutcliffiella horikoshii",0
"s__Sutterella megalosphaeroides",358
"s__Sutterella wadsworthensis",13918
"s__Swingsia samuiensis",0
"s__Swingsia sp. F3b2",8
"s__Symbiobacterium thermophilum",0
"s__Symmachiella dynata",2336.5
"s__Synechococcus phage S-CRM01",0
"s__Synechococcus phage S-SSM5",0
"s__Synechococcus sp. A15-28",0.0233025567216639
"s__Synechococcus sp. A15-44",0
"s__Synechococcus sp. BIOS-E4-1",0
"s__Synechococcus sp. BIOS-U3-1",0
"s__Synechococcus sp. BMK-MC-1",0
"s__Synechococcus sp. CBW1002",0
"s__Synechococcus sp. CBW1004",101
"s__Synechococcus sp. CBW1006",0.00548444878684253
"s__Synechococcus sp. CBW1108",0
"s__Synechococcus sp. CC9311",0
"s__Synechococcus sp. CC9605",0
"s__Synechococcus sp. CC9902",8993.00000000001
"s__Synechococcus sp. HK01-R",0.00173913043478261
"s__Synechococcus sp. KORDI-100",0.00374531835205993
"s__Synechococcus sp. KORDI-49",0.0103554213676572
"s__Synechococcus sp. KORDI-52",0.00548444878684253
"s__Synechococcus sp. LA31",0.00173913043478261
"s__Synechococcus sp. LTW-R",3.39615460204394
"s__Synechococcus sp. MEDNS5",0
"s__Synechococcus sp. MIT S9220",0
"s__Synechococcus sp. NIES-970",0
"s__Synechococcus sp. NOUM97013",0
"s__Synechococcus sp. PCC 11901",0
"s__Synechococcus sp. PCC 6312",5766
"s__Synechococcus sp. PCC 7002",0
"s__Synechococcus sp. PCC 7003",0
"s__Synechococcus sp. PCC 7336",1540
"s__Synechococcus sp. PCC 7502",29150
"s__Synechococcus sp. PROS-7-1",0.00574712643678161
"s__Synechococcus sp. ROS8604",0
"s__Synechococcus sp. RS9902",0
"s__Synechococcus sp. RS9909",0.00173913043478261
"s__Synechococcus sp. RSCCF101",56
"s__Synechococcus sp. SynAce01",0
"s__Synechococcus sp. UTEX 2973",0
"s__Synechococcus sp. WH 8020",0.00548444878684253
"s__Synechococcus virus AC2014fSyn7803C8",0.0238199144907293
"s__Synechococcus virus SPM2",0
"s__Synechococcus virus SSKS1",0
"s__Synechococcus virus Syn19",0
"s__Synechocystis sp. PCC 6714",0
"s__Synechocystis sp. PCC 7338",0
"s__Syntrophomonas wolfei",0
"s__Syntrophotalea acetylenica",0
"s__Syntrophotalea acetylenivorans",0
"s__Syntrophothermus lipocalidus",0
"s__Tacheng arlivirus",0.277789862336164
"s__Tannerella sp. oral taxon HOT-286",0
"s__Tardiphaga robiniae",2
"s__Tardiphaga sp. vice154",0.0411076220382529
"s__Tardiphaga sp. vice278",0
"s__Tardiphaga sp. vice304",0
"s__Tardiphaga sp. vice352",0
"s__Tatlockia micdadei",0
"s__Taylorella asinigenitalis",0
"s__Taylorella equigenitalis",0
"s__Tenacibaculum jejuense",0.041085146925651
"s__Tenacibaculum maritimum",0
"s__Tenacibaculum mesophilum",7342
"s__Tenacibaculum todarodis",0
"s__Tenacibaculum virus pT24",0
"s__Tenuifilum thalassicum",95.3333333333332
"s__Tepidanaerobacter acetatoxydans",0.387781954887218
"s__Tepidiforma bonchosmolovskayae",4.8
"s__Terribacillus goriensis",0.0140314573338511
"s__Terricaulis silvestris",34.5
"s__Terriglobus albidus",16.25
"s__Terriglobus roseus",73.8169020266401
"s__Tessaracoccus flavescens",0.0255035737491878
"s__Tessaracoccus flavus",0
"s__Tessaracoccus timonensis",0
"s__Tetragenococcus halophilus",0
"s__Tetragenococcus koreensis",0
"s__Tetragenococcus osmophilus",0
"s__Thalassobius gelatinovorus",0
"s__Thalassoglobus polymorphus",667
"s__Thalassolituus oleivorans",0
"s__Thalassospira indica",0
"s__Thalassospira sp. A40-3",0.00548444878684253
"s__Thalassospira xiamenensis",0
"s__Thalassotalea sp. HSM 43",0
"s__Thalassotalea sp. LPB0316",0
"s__Thalassotalea sp. PS06",0
"s__Thauera sp. K11",339.587453508672
"s__Thermacetogenium phaeum",0.00460829493087558
"s__Thermaerobacter marianensis",0
"s__Thermaerobacter sp. PB12/4term",0.00460829493087558
"s__Thermanaeromonas toyohensis",0.00173913043478261
"s__Thermoanaerobacter italicus",0
"s__Thermoanaerobacter mathranii",0
"s__Thermoanaerobacter wiegelii",0
"s__Thermoanaerobacterium aotearoense",0
"s__Thermoanaerobacterium phage THSA-485A",0.0103554213676572
"s__Thermoanaerobacterium sp. RBIITD",2.65648423497261
"s__Thermoanaerobacterium xylanolyticum",0
"s__Thermobaculum terrenum",0.0114942528735632
"s__Thermochromatium tepidum",0.173824131200489
"s__Thermococcus barophilus",0
"s__Thermococcus barossii",0
"s__Thermococcus celer",0
"s__Thermococcus chitonophagus",0
"s__Thermococcus cleftensis",0
"s__Thermococcus gammatolerans",0
"s__Thermococcus gorgonarius",0
"s__Thermococcus guaymasensis",0.00795031055900621
"s__Thermococcus henrietii",0
"s__Thermococcus kodakarensis",0.00739028850060951
"s__Thermococcus nautili",0
"s__Thermococcus pacificus",0
"s__Thermococcus paralvinellae",0
"s__Thermococcus profundus",0
"s__Thermococcus siculi",0
"s__Thermococcus sp. 2319x1",0
"s__Thermococcus sp. 5-4",0
"s__Thermococcus sp. P6",0
"s__Thermococcus sp. SY113",0.0140314573338511
"s__Thermococcus thioreducens",0
"s__Thermocrinis minervae",3.40115460204394
"s__Thermocrinis ruber",0
"s__Thermodesulfatator indicus",0
"s__Thermodesulfobacterium geofontis",0
"s__Thermodesulfobacterium sp. TA1",0
"s__Thermodesulfobium acidiphilum",0
"s__Thermodesulfobium narugense",0
"s__Thermodesulfovibrio yellowstonii",0
"s__Thermofilum adornatum",0
"s__Thermogladius calderae",0
"s__Thermogutta terrifontis",0
"s__Thermomicrobium roseum",0.0114942528735632
"s__Thermomonas sp. SY21",0.0107481394437916
"s__Thermomonospora curvata",2.4589385777863
"s__Thermoplasma volcanium",0
"s__Thermoproteus tenax",0
"s__Thermoproteus uzoniensis",0
"s__Thermosediminibacter oceani",0.0129416282642089
"s__Thermosipho africanus",0
"s__Thermosipho sp. JL129W03",0
"s__Thermosulfidibacter takaii",0
"s__Thermosulfurimonas marina",0
"s__Thermosulfuriphilus ammonigenes",0.00548444878684253
"s__Thermosynechococcus elongatus",0
"s__Thermosynechococcus sp. NK55a",0
"s__Thermosynechococcus sp. TA-1",0
"s__Thermosynechococcus vulcanus",3.40115460204394
"s__Thermotoga caldifontis",0
"s__Thermus aquaticus",937.706112888427
"s__Thermus brockianus",0
"s__Thermus parvatiensis",0
"s__Thermus phage phiYS40",0.073365686554382
"s__Thermus phage TMA",0.00548444878684253
"s__Thermus sp. 4C",0
"s__Thermus sp. CCB_US3_UF1",0.00548444878684253
"s__Thioalkalivibrio nitratireducens",2.21380778150849
"s__Thioalkalivibrio paradoxus",2.26071757131527
"s__Thioalkalivibrio sp. K90mix",0.00739028850060951
"s__Thioalkalivibrio sulfidiphilus",0.00173913043478261
"s__Thioalkalivibrio versutus",0.0688628922591138
"s__Thioclava electrotropha",0
"s__Thiocystis violascens",0.100069252772221
"s__Thiohalobacter thiocyanaticus",4283.00000000004
"s__Thiomicrorhabdus sediminis",0
"s__Thiomicrospira aerophila",0.00460829493087558
"s__Thiomicrospira cyclica",0.00739028850060951
"s__Thiomicrospira sp. S5",0
"s__Thiomonas arsenitoxydans",0.00173913043478261
"s__Thiomonas intermedia",1803.85597984191
"s__Thiosulfativibrio zosterae",0
"s__Thiothrix sp.",1.06315764680271
"s__Thiothrix sp. Ku-5",0
"s__Thiothrix unzii",0
"s__Tokyovirus A1",0
"s__Tomato mottle mosaic virus",0
"s__Tomitella sp. HY172",3.52014348689822
"s__Tomitella sp. HY188",0
"s__Treponema caldarium",1.82837936882426
"s__Treponema denticola",8025
"s__Treponema pallidum",0
"s__Treponema primitia",0.0120945518024398
"s__Treponema socranskii",10597
"s__Treponema sp. Marseille-Q4132",3441
"s__Treponema sp. RCC2812",0
"s__Tropheryma whipplei",0
"s__Tropical soda apple mosaic virus",0
"s__Trueperella bialowiezensis",0
"s__Trueperella pecoris",0
"s__Tsukamurella paurometabola",62.4665962341387
"s__Tsukamurella phage TPA2",0
"s__Tsukamurella phage TPA4",0
"s__Tsukamurella tyrosinosolvens",0
"s__Tsukamurella virus TIN2",0
"s__Tsuneonella amylolytica",0.0148569622253833
"s__Tsuneonella flava",0.0244798824822817
"s__Tsuneonella mangrovi",0.0134655307481394
"s__Tumebacillus algifaecis",0
"s__Tumebacillus avium",0.00912941893539212
"s__Turicibacter sanguinis",0.00460829493087558
"s__Turkey siadenovirus A",0
"s__uncultured crAssphage",98.1666666666667
"s__Ureaplasma diversum",0
"s__Ureaplasma parvum",0
"s__Urechidicola croceus",0
"s__Ureibacillus thermosphaericus",0
"s__Usitatibacter palustris",164.560135684316
"s__Vagococcus coleopterorum",0
"s__Vagococcus hydrophili",0
"s__Vagococcus lutrae",0
"s__Vagococcus penaei",0
"s__Vagococcus teuberi",0
"s__Vagococcus zengguangii",0.0122923268990685
"s__Veillonella atypica",0
"s__Veillonella parvula",19
"s__Veillonella sp. OK1",0
"s__Vibrio alfacsensis",3.40115460204394
"s__Vibrio antiquarius",0
"s__Vibrio aquimaris",0
"s__Vibrio atlanticus",0.00548444878684253
"s__Vibrio azureus",0
"s__Vibrio bathopelagicus",0.00548444878684253
"s__Vibrio breoganii",0
"s__Vibrio casei",0
"s__Vibrio chagasii",0.00548444878684253
"s__Vibrio cincinnatiensis",0
"s__Vibrio coralliilyticus",0.0263651164818299
"s__Vibrio crassostreae",0
"s__Vibrio diabolicus",0
"s__Vibrio europaeus",0
"s__Vibrio fluvialis",0.0291093522211213
"s__Vibrio furnissii",0
"s__Vibrio gazogenes",0
"s__Vibrio harveyi",0
"s__Vibrio jasicida",0
"s__Vibrio kanaloae",3.45296004221432
"s__Vibrio mediterranei",0
"s__Vibrio metoecus",0
"s__Vibrio metschnikovii",0
"s__Vibrio mimicus",0.0062111801242236
"s__Vibrio natriegens",0.0112315752236241
"s__Vibrio navarrensis",3.42504395880625
"s__Vibrio neptunius",0
"s__Vibrio nigripulchritudo",0
"s__Vibrio owensii",0.00374531835205993
"s__Vibrio panuliri",0
"s__Vibrio paracholerae",0
"s__Vibrio ponticus",0
"s__Vibrio qinghaiensis",0
"s__Vibrio rotiferianus",0.0354280647348118
"s__Vibrio rumoiensis",0
"s__Vibrio sp. B1ASS3",0
"s__Vibrio sp. B1FIG11",0
"s__Vibrio sp. B1FLJ16",0
"s__Vibrio sp. EJY3",0
"s__Vibrio sp. HDW18",0.0310227783911994
"s__Vibrio sp. Scap24",0
"s__Vibrio sp. THAF190c",0
"s__Vibrio sp. THAF191c",0.00460829493087558
"s__Vibrio sp. THAF191d",0
"s__Vibrio spartinae",0
"s__Vibrio splendidus",0
"s__Vibrio tapetis",0
"s__Vibrio tubiashii",0
"s__Vibrio zhugei",0
"s__Vibrio ziniensis",0
"s__Viola phlebovirus",0
"s__Virgibacillus dokdonensis",0
"s__Virgibacillus halodenitrificans",0
"s__Virgibacillus necropolis",0
"s__Virgibacillus pantothenticus",0
"s__Virgibacillus phasianinus",0
"s__Virgibacillus sp. Bac330",0
"s__Virgibacillus sp. MSP4-1",0
"s__Virgibacillus sp. SK37",0
"s__Viridibacillus sp. JNUCC-6",0
"s__Vulcanisaeta moutnovskia",0
"s__Waddlia chondrophila",22.134126984127
"s__Weissella ceti",0.2
"s__Weissella cibaria",0
"s__Weissella coleopterorum",0
"s__Weissella confusa",0
"s__Weissella cryptocerci",0
"s__Weissella diestrammenae",0
"s__Weissella hellenica",1
"s__Weissella jogaejeotgali",1.42857142857143
"s__Weissella koreensis",14.8375923116513
"s__Weissella paramesenteroides",10
"s__Weissella phage WCP30",0
"s__Weissella soli",4
"s__Weissella viridescens",0.0140314573338511
"s__Weizmannia coagulans",11
"s__Wenyingzhuangia fucanilytica",0
"s__Wenzhouxiangella sp. AB-CW3",0
"s__White clover mosaic virus",0
"s__Wolbachia endosymbiont of Cruorifilaria tuberocauda",0
"s__Wolbachia endosymbiont of Ctenocephalides felis wCfeJ",0
"s__Wolbachia endosymbiont of Ctenocephalides felis wCfeT",0
"s__Wolbachia endosymbiont of Culex quinquefasciatus",0
"s__Wolbachia endosymbiont of Dipetalonema caudispina",0
"s__Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis",0
"s__Wolbachia endosymbiont of Drosophila simulans",0
"s__Wolbachia endosymbiont of Folsomia candida",0
"s__Wolbachia endosymbiont of Litomosoides sigmodontis",0
"s__Wolbachia endosymbiont of Trichogramma pretiosum",0
"s__Wolbachia endosymbiont of Wiebesia pumilae",0
"s__Wolinella succinogenes",0
"s__Xylanimicrobium sp. FW10M-9",0
"s__Xylanimonas allomyrinae",0
"s__Xylanimonas cellulosilytica",4.43418162181959
"s__Xylella fastidiosa",0
"s__Xylella taiwanensis",0
"s__Xylella virus Prado",0
"s__Xylella virus Salvo",0
"s__Yellowstone lake mimivirus",0
"s__Yellowstone lake phycodnavirus 2",0
"s__Yellowstone lake phycodnavirus 3",0
"s__Yersinia aldovae",0
"s__Yersinia aleksiciae",0
"s__Yersinia bercovieri",0
"s__Yersinia canariae",2
"s__Yersinia enterocolitica",0.136363636363636
"s__Yersinia entomophaga",0
"s__Yersinia frederiksenii",0.0178181079348214
"s__Yersinia hibernica",0
"s__Yersinia intermedia",0
"s__Yersinia kristensenii",0
"s__Yersinia massiliensis",3.40115460204394
"s__Yersinia mollaretii",0
"s__Yersinia pestis",0
"s__Yersinia phage fHe-Yen9-01",0
"s__Yersinia phage phiR1-37",0
"s__Yersinia phage PY54",0
"s__Yersinia pseudotuberculosis",0
"s__Yersinia rochesterensis",0
"s__Yersinia rohdei",0.0062111801242236
"s__Yersinia ruckeri",0
"s__Yersinia similis",0
"s__Yersinia sp. KBS0713",0
"s__Yersinia virus AP10",0
"s__Yersinia virus Phi80-18",0
"s__Yersinia virus Yen9-04",0
"s__Yokapox virus",0
"s__Yokenella regensburgei",0.00739028850060951
"s__Yoonia vestfoldensis",0
"s__Youhaiella tibetensis",0.122567361411755
"s__Zhihengliuella sp. ISTPL4",0
"s__Zhongshania aliphaticivorans",0
"s__Zobellella denitrificans",0
"s__Zucchini yellow mosaic virus",0
"s__Zygosaccharomyces rouxii",3726
"s__Zymobacter palmae",0
"ACADS",0
"ACOT1",0
"k__Orthornavirae",11745.9269417454
"k__unclassified-p__Acidobacteria",0
"k__unclassified-p__Armatimonadetes",0.5
"k__unclassified-p__Chloroflexi",50
"ACER2",0
"k__unclassified-p__Deinococcus",1.66666666666667
"k__unclassified-p__Nitrospirae",0
"k__unclassified-p__Synergistetes",20.8
"k__unclassified-p__Verrucomicrobia",13184.5
"p__Acidobacteria",0
"p__Armatimonadetes",0.5
"p__Ascomycota",80
"p__Chloroflexi",50
"p__Deinococcus",1.66666666666667
"p__Nitrospirae",0
"p__Synergistetes",20.8
"p__Verrucomicrobia",13184.5
"c__Acidimicrobiia",60.5
"c__Anaerolineae",103.666666666667
"c__Candidatus",11
"c__Chitinophagia",27
"c__Coriobacteriia",9
"c__Cytophagia",5.5
"c__Deinococci",1.66666666666667
"c__Ellioviricetes",5.85554652154892
"c__Epsilonproteobacteria",50
"ABT1",0
"c__Halobacteria",27
"c__Nitrospira",0
"c__Oligoflexia",4
"c__Saccharomycetes",1137
"c__Sphingobacteriia",3037
"c__Synergistia",20.8
"c__unclassified-o__Bacteroidetes",1
"ABI1",0
"c__unclassified-o__Nostocales",0
"c__Vicinamibacteria",0
"o__Acidimicrobiales",60.5
"o__Actinomycetales",2
"o__Anaerolineales",103.666666666667
"o__Bacteroidetes",1
"o__Bunyavirales",5.85554652154892
"o__Campylobacterales",49
"o__Candidatus",94
"o__Caulobacterales",0.5
"o__Chitinophagales",27
"o__Coriobacteriales",0
"o__Cytophagales",5.5
"o__Haloferacales",6336.75
"o__Legionellales",3
"o__Leptospirales",59.5
"o__Neisseriales",14
"o__Nevskiales",0
"o__Nitrospirales",0
"o__Nostocales",0
"o__Pirellulales",6
"o__Rhodobacterales",2856
"o__Rhodocyclales",38
"o__Rhodospirillales",50
"o__Saccharomycetales",1137
"o__Sphingobacteriales",3037
"o__Synergistales",20.8
"o__Thermales",7.16666666666667
"o__unclassified-f__Vicinamibacteraceae",0
"o__Veillonellales",0.5
"f__Acetobacteraceae",10
"f__Actinomycetaceae",2
"f__Anaerolineaceae",103.666666666667
"f__Aphanizomenonaceae",0
"f__Atopobiaceae",0
"f__Bacteroidaceae",27
"f__Brucellaceae",0
"f__Candidatus",147
"f__Caulobacteraceae",0.5
"f__Chitinophagaceae",27
"f__Coxiellaceae",1
"f__Dietziaceae",113
"f__Enterococcaceae",0
"f__Erythrobacteraceae",58
"f__Fluviibacteraceae",116.666666666667
"f__Halorubraceae",6216.08333333333
"f__Hymenobacteraceae",2
"f__Iamiaceae",3
"f__Lactobacillaceae",47
"f__Leptospiraceae",59.5
"f__Listeriaceae",0
"f__Morganellaceae",164
"f__Neisseriaceae",12
"f__Nitrospiraceae",0
"f__Nocardiaceae",0.666666666666667
"f__Ornithinimicrobiaceae",0
"f__Paludibacteraceae",15.6666666666667
"f__Peptostreptococcaceae",7956
"f__Pichiaceae",45954
"f__Prochloraceae",0
"f__Rhodobacteraceae",2918
"f__Rhodothermaceae",1
"ACAT2",0
"f__Rountreeviridae",296
"f__Sinobacteraceae",0
"f__Sphingobacteriaceae",3037
"f__Synechococcaceae",0
"f__Synergistaceae",20.8
"f__Tannerellaceae",36
"f__Thermaceae",7.16666666666667
"f__unclassified-g__Leptothrix",0.333333333333333
"f__unclassified-g__Sphaerotilus",80.3333333333334
"f__Veillonellaceae",0.5
"f__Vicinamibacteraceae",0
"f__Weeksellaceae",333
"g__Actinoalloteichus",34.5
"g__Actinomarinicola",14
"g__Actinosynnema",0
"g__Actinotignum",14
"g__Alloactinosynnema",33
"g__Alloprevotella",0
"g__Amycolatopsis",0
"g__Anaerococcus",8
"g__Andhravirus",473.5
"ABHD4",0
"g__Aquiluna",11791
"g__Aquimarina",114.5
"g__Arachidicoccus",1
"g__Bacteroides",8429
"g__Brevefilum",91.5
"g__Caldibacillus",4.5
"g__Citricoccus",630.5
"g__Coxiella",722
"g__Dermacoccus",1
"g__Dietzia",113
"g__Efquatrovirus",12593.0852105525
"g__Enterococcus",0
"g__Escherichia",70
"g__Ewingella",1400.10658551625
"g__Faecalibacterium",0
"g__Fluviibacter",116.666666666667
"g__Gardnerella",148
"g__Glaesserella",0
"g__Grimontia",1.5
"g__Halorubrum",21.8218082132146
"g__Hirschia",0
"g__Hydrogenophaga",0
"g__Hymenobacter",82
"g__Klebsiella",159.5
"g__Lactobacillus",62
"g__Lactococcus",1690
"g__Lancefieldella",2.5
"g__Leifsonia",5.5
"g__Leptothrix",0.333333333333333
"g__Limnoglobus",6183.5
"g__Listeria",0
"g__Luteitalea",0
"g__Lysobacter",0
"g__Mediterraneibacter",83
"g__Meiothermus",6.66666666666667
"g__Methylorubrum",321
"g__Micromonospora",1
"g__Mycoplasma",13.9880952380952
"g__Nitrospira",0
"g__Nocardia",0.666666666666667
"g__Ornithinimicrobium",0
"g__Paenarthrobacter",4147
"g__Paludibacter",15.6666666666667
"g__Peribacillus",0.24847545412974
"g__Phenylobacterium",0
"g__Planococcus",26.3333333333333
"g__Polynucleobacter",1902
"g__Prochlorococcus",0
"g__Pseudolysobacter",6
"g__Rhodocytophaga",0
"g__Rhodothermus",1.5
"g__Rickettsiella",0
"g__Romboutsia",3370.5
"g__Rosenblumvirus",11506
"g__Ruminococcus",35
"g__Salmonella",2
"g__Schaalia",0
"g__Sinimarinibacterium",0
"g__Solimonas",0
"g__Sphaerospermopsis",0
"g__Sphaerotilus",80.3333333333334
"g__Sphingobacterium",3037
"g__Stigmatella",0
"g__Tenacibaculum",0
"g__Tetrapisispora",6.5
"g__Thermus",1068.7741800613
"g__Turneriella",9192
"g__Vitreoscilla",2498.5
"g__Yersinia",3
"g__Yimella",0
"s__[Ruminococcus] torques",46
"s__Achromobacter xylosoxidans",1
"s__Acinetobacter baylyi",1.33890053026714
"s__Acinetobacter bereziniae",997.740598437078
"s__Acinetobacter johnsonii",0
"s__Acinetobacter radioresistens",12901
"s__Acinetobacter sp. Tol 5",0
"s__Acinetobacter sp. WCHA45",37620.7166666664
"s__Actinoalloteichus hoggarensis",34.5
"s__Actinomarinicola tropica",14
"s__Actinosynnema pretiosum",0
"s__Actinotignum schaalii",14
"s__Alcaligenes aquatilis",0.0369437797701454
"s__Alloactinosynnema sp. L-07",33
"s__Alloprevotella sp. E39",0
"s__Amycolatopsis mediterranei",0
"s__Anaerococcus prevotii",8
"s__Aquimarina sp. TRL1",103.5
"s__Arachidicoccus sp. B3-10",10
"s__Bacillus mycoides",6664
"s__Bifidobacterium longum",15
"s__Bifidobacterium thermophilum",9902
"s__Blautia argi",0
"s__Blautia sp. SC05B48",8753.00000000001
"s__Brevefilum fermentans",91.5
"s__Caldibacillus thermoamylovorans",4.5
"s__Campylobacter ureolyticus",1
"s__Candida dubliniensis",0
"s__Candida orthopsilosis",0
"s__Candidatus Aquiluna sp. UB-MaderosW2red",11791
"s__Candidatus Nitrospira inopinata",2
"s__Candidatus Rickettsiella viridis",0
"s__Citricoccus sp. SGAir0253",630.5
"s__Clostridium botulinum",1361
"s__Clostridium pasteurianum",18690.4003968253
"s__Corynebacterium coyleae",0
"s__Corynebacterium glaucum",2
"s__Corynebacterium segmentosum",19
"s__Corynebacterium ureicelerivorans",5
"s__Coxiella endosymbiont of Amblyomma nuttalli",27.3366365126758
"s__Cupriavidus pauculus",0
"s__Delftia tsuruhatensis",0
"s__Dermacoccus nishinomiyaensis",1
"s__Encephalitozoon intestinalis",0
"s__Enterococcus cecorum",0
"s__Enterococcus virus LY0322",12593.0852105525
"s__Erythrobacter sp. JK5",8
"s__Escherichia coli",32
"s__Escherichia virus alpha3",1.23551890918508
"s__Escherichia virus G4",975.875323446884
"s__Escherichia virus ID52",1.58774905524111
"s__Escherichia virus Talmos",177.699652537721
"s__Ewingella americana",1400.10658551625
"s__Faecalibacterium prausnitzii",0
"s__Fluviibacter phosphoraccumulans",116.666666666667
"s__Fusobacterium pseudoperiodonticum",268
"s__Gemella haemolysans",0
"s__Glaesserella sp. 15-184",0
"s__Grimontia hollisae",1.5
"s__Halorubrum sp. PV6",23.1356104027968
"s__Hirschia baltica",0
"s__Hyphomicrobium denitrificans",0
"s__Hyphomicrobium sp. MC1",0
"s__Klebsiella pneumoniae",119.5
"s__Kocuria palustris",142
"s__Kocuria rhizophila",0
"s__Lachnoclostridium phytofermentans",2183
"s__Lactobacillus delbrueckii",7674.00000000001
"s__Lancefieldella parvula",2.5
"s__Leifsonia shinshuensis",4.5
"s__Leishmania donovani",0
"s__Leptothrix cholodnii",0.333333333333333
"s__Leptotrichia wadei",0
"s__Limnoglobus roseus",6183.5
"s__Listeria monocytogenes",0
"s__Luteitalea pratensis",0
"s__Lysobacter solisilvae (ex Kim et al. 2021)",0
"s__Marinomonas primoryensis",454.430612625047
"s__Meiothermus ruber",1
"s__Methylobacterium durans",6
"s__Methylobacterium nodulans",0
"s__Methylorubrum populi",9938
"s__Mycobacterium haemophilum",0
