"node","betweencent"
"CLU",0
"CLUL1",0
"CLVS1",0
"CLVS2",0
"CLYBL",6226.93571428572
"CMA1",0
"CMAHP",432.625
"CMBL",0
"CMC1",2299.99404761905
"CMKLR1",90.5
"CMPK2",20806.0186507937
"CMTM1",0
"CMTM2",0
"CMTM3",4268.39523809524
"CMTM4",7777.98333333334
"CMTM5",0
"CMTM7",0
"CMTM8",0
"CMYA5",0
"CNBD1",6.66666666666667
"CNDP1",0
"CNFN",0
"CNGA1",589.847222222222
"CNGA3",5
"CNGA4",612.583333333333
"CNGB1",0
"CNGB3",0
"CNIH2",36
"CNIH3",0
"CNKSR1",225.416666666667
"CNKSR2",0
"CNKSR3",1191.35119047619
"CNN1",0
"CNN2",152.190476190476
"CNNM1",0
"CNPY1",1192.14285714286
"CNR1",0
"CNR2",0
"CNRIP1",3
"CNTD1",3024.05833333333
"CNTD2",10
"CNTF",23.75
"CNTFR",0
"CNTLN",9172.875
"CNTN1",0
"CNTN2",204
"CNTN3",0
"CNTN4",0
"CNTN5",0
"CNTN6",0
"CNTNAP1",26
"CNTNAP2",0
"CNTNAP3",0
"CNTNAP3B",0
"CNTNAP4",0
"CNTNAP5",0
"COBL",0
"COBLL1",1682.625
"COCH",0
"COL10A1",0
"COL11A1",0
"COL11A2",0
"COL12A1",1
"COL13A1",0
"COL14A1",6
"COL15A1",0
"COL16A1",0
"COL17A1",0
"COL18A1",10635.0833333333
"COL18A1-AS1",474.083333333333
"COL19A1",0
"COL1A1",0
"COL1A2",0
"COL20A1",2244.66666666667
"COL21A1",0
"COL22A1",0
"COL23A1",0
"COL24A1",48.5
"COL25A1",0
"COL27A1",0
"COL28A1",0
"COL2A1",0
"COL3A1",0
"COL4A1",2603.99606227106
"COL4A2",35782.4801282051
"COL4A3",0
"COL4A4",0
"COL4A5",0
"COL4A6",0
"COL5A1",0
"COL5A2",0
"COL5A3",0
"COL6A1",1449.875
"COL6A2",5
"COL6A3",0
"COL6A4P1",1782.58333333333
"COL6A5",0
"COL6A6",0
"COL7A1",0
"COL8A1",0
"COL8A2",0
"COL9A1",0
"COL9A2",0
"COL9A3",0
"COLEC10",0
"COLEC11",0
"COLEC12",0
"COLQ",265.083333333333
"COMMD4",4262.18333333334
"COMMD8",2196.39166666667
"COMP",0
"COMTD1",0
"COPZ2",0
"COQ10A",76.25
"COQ3",21372.6579365079
"CORIN",0
"CORO1A",21.5
"CORO2A",0
"CORO2B",0
"CORO6",0
"CORO7",342.75
"CORO7-PAM16",326.041666666667
"CORT",1037
"COTL1",300.166666666667
"COX14",11
"AGAP4",5810.93452380952
"AGBL1",0
"AGBL2",5612.06666666667
"AGBL3",111.75
"AGBL4",0
"AGER",0
"AGMAT",264.533333333333
"AGMO",0
"AGPAT2",43895.8616013072
"AGPAT4",838.875
"AGPAT4-IT1",1229.11666666667
"AGPAT5",72397.4206529581
"AGR2",0
"AGR3",0
"AGRN",27617.9553571429
"AGRP",0
"AGT",0
"AGTR1",0
"AGTR2",0
"AGTRAP",413.625
"AGXT",0
"AGXT2",0
"AHCYL2",70669.7277777775
"AHDC1",172986.717857143
"AHNAK",0
"AHNAK2",0
"AHR",299.75
"AHSG",0
"AHSP",0
"AICDA",0
"AIF1",113.833333333333
"AIF1L",0
"AIFM2",33700.0583333334
"AIFM3",0
"AIM2",0
"AIPL1",36871.7190476191
"AIRE",408.166666666667
"AJAP1",0
"AJUBA",4.25
"AK2",389
"AK4",0
"AK5",0
"AK7",494.3
"AK8",879.75
"AKAP12",963.833333333333
"AKAP14",0
"AKAP3",188.833333333333
"AKAP4",562
"AKAP5",9960.05833333333
"AKAP6",5988.14166666667
"AKAP7",79.8333333333333
"COX19",7045.7287878788
"COX4I2",0
"COX6A2",0
"COX6B2",0
"COX7A1",0
"COX7B2",0
"COX8C",309.166666666667
"CP",0
"CPA1",0
"CPA2",0
"CPA3",0
"CPA4",0
"CPA5",0.5
"CPA6",0
"CPAMD8",0
"CPB1",0
"CPB2",0
"CPE",0
"CPEB1",0
"CPEB2",70429.0297619046
"CPLX1",0
"CPLX2",0
"CPLX3",5.25
"CPLX4",21225.9002525252
"CPM",0
"CPN1",0
"CPN2",0
"CPNE1",93.9166666666667
"CPNE4",0
"CPNE5",3
"CPNE6",0
"CPNE7",0
"CPNE8",180.5
"CPNE9",7722.01666666667
"CPO",0
"CPPED1",22
"CPQ",18185.7537878788
"CPS1",0
"CPSF4L",65
"CPT1B",81
"CPT1C",0
"CPVL",479.333333333333
"CPXM1",0
"CPXM2",0
"CPZ",0
"CR1",0
"CR1L",0
"CR2",0
"CRABP1",0
"CRABP2",0
"CRADD",25.75
"CRB1",0
"CRB2",13061.65
"CRB3",0
"CRCT1",6168.56666666667
"CREB3L1",0
"CREB3L3",0
"CREB3L4",5697.4
"CREB5",346.5
"CREG1",497
"CREG2",30.5
"CRH",2528.73214285714
"CRHBP",55.75
"CRHR1",0
"CRHR2",0
"CRIP1",34.375
"CRIP2",0
"CRIP3",0
"CRISP2",0
"CRISP3",0
"CRISPLD1",0
"CRISPLD2",0
"CRLF1",0
"CRLF2",0
"CRMP1",0
"CRNDE",762.916666666667
"CRNN",0
"CROCCP2",5773.36666666667
"CROCCP3",1614.375
"CRP",0
"CRTAC1",0
"CRTAM",549.208333333333
"CRX",3222.91666666667
"CRYAA",275.083333333333
"CRYAB",0
"CRYBA1",0
"CRYBA2",0
"CRYBA4",0
"CRYBB1",0
"CRYBB2",7995.38333333335
"CRYBB3",0
"CRYGA",16452.4773809524
"CRYGC",204.75
"CRYGD",1713.39523809524
"CRYGN",0
"CRYGS",83.25
"CRYL1",2
"CRYM",0
"CRYZ",788.7
"CSAD",18252
"CSAG1",0
"CSAG2",0
"CSAG3",0
"CSDC2",0
"CSDE1",0
"CSF1",0
"CSF1R",37.5
"CSF2",0
"CSF2RA",210.125
"CSF2RB",0
"CSF3",0
"CSF3R",0
"CSGALNACT1",108.333333333333
"CSH1",1724.10833333333
"CSH2",0
"CSMD1",655.166666666667
"CSMD2",0
"CSMD3",0
"CSN1S1",438.316666666667
"CSN2",0
"CSN3",0
"CSNK1A1L",3946.95833333333
"CSNK1G2-AS1",68.25
"CSPG4",0
"CSPG5",115
"CSRNP1",75903.735808636
"CSRNP3",0
"CSRP2",88.5
"CSRP3",0
"CST1",0
"CST11",176.916666666667
"CST2",0
"CST4",0
"CST5",0
"CST6",0
"CST7",0
"CST9",1419.84642857143
"CSTA",0
"CSTL1",22.5
"CT45A1",0
"CT45A3",0
"CT45A5",0
"CT45A6",0
"CT47A1",0
"CT47A6",0
"CT47B1",0
"CT62",6903.43095238095
"CTAG2",0
"CTAGE1",5119.41666666667
"CTAGE10P",0
"CTAGE11P",8
"CTAGE4",35
"CTAGE7P",0
"CTAGE9",0
"CTCFL",0
"CTF1",208.333333333333
"CTH",4
"CTHRC1",53.25
"CTLA4",0
"CTNNA2",0
"CTNNA3",6
"CTNNBIP1",863
"CTNND2",0
"CTRB1",0
"CTRB2",0
"CTRC",0
"CTRL",0
"CTSE",0
"CTSF",7026.37202380953
"CTSG",0
"CTSH",526.925
"CTSK",0
"CTSO",12
"CTSS",221
"CTSW",0
"CTTNBP2",0
"CTU1",2951.83333333333
"CTU2",614.666666666667
"CTXN1",0
"CTXN2",96
"CTXN3",879.196078431374
"CUBN",0
"CUX2",24
"CUZD1",77.75
"CWH43",0
"CX3CL1",0
"CX3CR1",0
"CXADR",0
"CXADRP3",862.675
"CXCL1",0
"CXCL10",0
"CXCL11",0
"CXCL12",2651.79166666667
"CXCL13",0
"CXCL14",0
"CXCL16",29924.4746212121
"CXCL17",0
"CXCL2",0
"CXCL3",0
"CXCL5",0
"CXCL6",0
"CXCL9",0
"CXCR1",0
"CXCR2",77.1666666666667
"CXCR3",0
"CXCR4",490.25
"CXCR5",0
"CXCR6",0
"CXorf21",0
"CXorf49B",0
"CXorf58",449.416666666667
"CXorf65",0
"CXXC1P1",47104.0748015874
"CXXC4",46.25
"CXXC5",61.75
"CYB561",201.886904761905
"CYB561D2",7318.68333333333
"CYB5D1",18753.7583333333
"CYB5D2",28836.3621212122
"CYB5R2",0
"CYB5RL",1144.16666666667
"CYBA",1107.9880952381
"CYBB",0
"CYBRD1",370.916666666667
"CYCSP52",0
"CYFIP2",0
"CYGB",0
"CYLC1",5618.87658730159
"CYLC2",13116.313980464
"CYP11A1",0
"CYP11B1",12773.6674603175
"CYP17A1",0
"CYP19A1",0
"CYP1A1",7
"CYP1A2",0
"CYP1B1",0
"CYP21A1P",0
"CYP21A2",0
"CYP24A1",0
"CYP26A1",0
"CYP26B1",0
"CYP26C1",36236.708531746
"CYP27A1",0
"CYP27B1",0
"CYP27C1",0
"CYP2A13",0
"CYP2A6",0
"CYP2A7",0
"CYP2B6",0
"CYP2C18",0
"CYP2C19",0
"CYP2C8",0
"CYP2C9",0
"CYP2D6",0
"CYP2E1",0
"CYP2F1",0
"CYP2G1P",3860.55
"CYP2J2",0
"CYP2S1",0
"CYP2U1",80
"CYP2W1",100.5
"CYP39A1",0
"CYP3A4",0
"CYP3A43",0
"CYP3A5",0
"CYP3A7",0
"CYP46A1",10
"CYP4A11",0
"CYP4A22",0
"CYP4B1",0
"CYP4F11",0
"CYP4F12",0
"CYP4F2",0
"CYP4F22",0
"CYP4F3",0
"CYP4F30P",0
"CYP4F35P",101479.243789449
"CYP4F8",86.375
"CYP4V2",28.25
"CYP4X1",7
"CYP4Z1",0
"CYP4Z2P",35.25
"CYP7A1",24
"CYP7B1",410.416666666667
"CYP8B1",0
"CYS1",870.033333333333
"CYSLTR1",0
"CYSLTR2",0
"CYSTM1",204.25
"CYTH4",0
"CYTIP",0
"CYTL1",0
"CYYR1",61.625
"D2HGDH",170.3
"DAAM2",6
"DAB1",0
"DAB2",408
"DACH1",0
"DACH2",0
"DACT1",0
"DACT2",0
"DACT3",210.5
"DAGLA",552.916666666667
"DANCR",1
"DAND5",15
"DAO",0
"DAPK1",10478.3166666667
"DAPK2",28
"DAPL1",0
"DAPP1",27.5
"DAZ1",1657.36666666667
"DAZ3",0
"DAZ4",0
"DAZL",0
"DBF4",7009.33333333333
"DBH",0
"DBN1",293713.271428572
"DBNDD1",0
"DBNDD2",234.333333333333
"DBP",1298.58333333333
"DBX1",0
"DBX2",7409.10627705627
"DCAF12L1",1419
"DCAF12L2",0
"DCAF4L1",1117.12619047619
"DCAF4L2",0
"DCAF8L1",10409.951984127
"DCAF8L2",0
"DCBLD1",236095.050000001
"DCBLD2",64.5
"DCC",0
"DCD",4970.49642857143
"DCDC1",0
"DCDC2",0
"DCDC2B",7622.95
"DCHS1",81.6666666666667
"DCHS2",0
"DCLK1",0
"DCLK2",128277.904184704
"DCLK3",887.633333333333
"DCLRE1A",358.5
"DCN",0
"DCST1",0
"DCST2",0
"DCT",0
"DCTPP1",15
"DCX",3
"DDAH1",43.3333333333333
"DDAH2",133989.615476191
"DDC",0
"DDI1",685.166666666667
"DDIT4",0
"DDIT4L",0
"DDN",10.3333333333333
"DDO",0
"DDR1",1001.18095238095
"DDR2",16594.5900793651
"DDTL",0
"DDX11L1",102.833333333333
"DDX11L10",48.5
"DDX11L9",17227.780952381
"DDX17",14353.2886904762
"DDX25",0
"DDX28",533.166666666667
"DDX3Y",0
"DDX4",15758.0973512598
"DDX43",0
"DDX53",0
"DDX60L",9457.33636363636
"DEC1",232.166666666667
"DECR2",2328.33333333333
"DEF6",3365.20833333333
"DEFA3",0
"DEFA4",13520.4490079365
"DEFA5",0
"DEFA6",0
"DEFB1",0
"DEFB103B",0
"DEFB104B",164
"DEFB105A",0
"DEFB107A",0
"DEFB108B",0
"DEFB112",3802.67380952381
"DEFB115",117.25
"DEFB116",1036.06666666667
"DEFB124",0
"DEFB125",3108.96666666667
"DEFB126",0
"DEFB128",294.5
"DEFB129",324.083333333333
"DEFB132",6128.5467032967
"DEFB134",2213.84166666667
"DEFB135",8817.33333333333
"DEFB4A",0
"DEGS2",0
"DENND1C",411
"DENND2A",0
"DENND2C",0
"DENND2D",10.1666666666667
"DENND3",8142.20833333334
"DENND5B",1519.25
"DEPDC1",0
"DEPDC1B",0
"DEPDC4",0
"DEPDC7",13134.1666666667
"g__Serratia",0
"DEPTOR",7828.94166666667
"DERL3",0
"DES",0
"DEXI",658.404761904762
"DGAT1",39031.0772005772
"DGAT2",0
"DGAT2L6",0
"DGCR11",0
"DGCR5",1961.70952380952
"DGCR6",1031.70833333333
"DGKA",417.833333333333
"DGKB",0
"DGKE",12
"DGKG",0
"DGKI",0
"DGKK",129.583333333333
"DGKQ",1666.83333333333
"DHCR24",337.083333333333
"DHCR7",16
"DHDH",0
"DHFR",444.302380952381
"DHH",0
"DHODH",39026.55
"DHRS11",6
"DHRS13",26.875
"DHRS2",0
"DHRS3",0
"DHRS4L1",15683.4111111111
"DHRS4L2",1129.33333333333
"DHRS7B",353.5
"DHRS7C",123.208333333333
"DHRS9",0
"DHRSX",1
"DHX58",1904.66666666667
"DIAPH1",27314.5833333333
"DIAPH3",0
"DICER1-AS1",59.5
"DIO1",0
"DIO2",0
"DIO3",23
"DIO3OS",11522.8916666667
"DIRAS1",0
"DIRAS2",0
"DIRAS3",0
"DIRC1",15.25
"DISC1",0
"DISP1",8984.78993506494
"DISP2",32.25
"DIXDC1",6378.86428571429
"DKFZP434H168",8000.15714285714
"DKK1",0
"DKK2",7
"DKK3",1
"DKK4",0
"DKKL1",0
"DLC1",4604.52916666667
"DLEC1",74.175
"DLEU1",46.5
"DLEU2",12871.306002331
"DLEU7",0
"DLG2",0
"DLG4",0
"DLGAP1",0
"DLGAP2",19.7291666666667
"DLGAP3",0
"DLGAP5",0
"DLK1",0
"DLK2",35
"DLL1",264.25
"DLL3",0
"DLL4",0
"DLX1",0
"DLX2",0
"DLX3",0
"DLX4",0
"DLX5",0
"DLX6",0
"DMBT1",0
"DMBX1",708.583333333333
"DMC1",0
"DMD",101.5
"DMGDH",0
"DMKN",0
"DMP1",0
"DMPK",7650.32142857143
"DMRT1",0
"DMRT2",0
"DMRT3",0
"DMRTA1",0
"DMRTA2",0
"DMRTC1B",0
"DMRTC2",33628.0966727718
"DNA2",3052.24166666667
"DNAAF1",0
"DNAH1",15
"DNAH10",0
"DNAH11",0
"DNAH12",0
"DNAH14",27
"DNAH17",0
"DNAH2",0
"DNAH3",0
"DNAH5",0
"DNAH6",0
"DNAH7",0
"DNAH8",904.166666666667
"DNAH9",0
"DNAI1",0
"DNAI2",6
"DNAJA4",413.75
"DNAJB13",0
"DNAJB3",0
"DNAJB4",16754.3984848485
"DNAJB5",13
"DNAJB7",2532.48333333333
"DNAJB8",13738.8951659452
"DNAJC12",0
"DNAJC15",1639.54166666667
"DNAJC18",168.25
"DNAJC22",0
"DNAJC25-GNG10",37893.5602564103
"AKNA",443.75
"AKNAD1",36.25
"AKR1B1",55230.4136904762
"AKR1B10",0
"AKR1B15",0
"AKR1C1",0
"AKR1C2",0
"AKR1C3",0
"AKR1C4",0
"AKR1D1",0
"AKR1E2",0
"AKR7A3",0
"AKR7L",0
"AKT3",20648.4703553391
"ALAS2",3652.05
"ALB",0
"ALCAM",3865.38630952381
"ALDH1A1",0
"ALDH1A2",0
"ALDH1A3",0
"ALDH1B1",72365.5166666667
"ALDH1L1",0
"ALDH1L2",58
"ALDH2",1300.32142857143
"ALDH3A1",0
"ALDH3B1",9
"ALDH3B2",0
"ALDH4A1",60
"ALDH5A1",0
"ALDH8A1",0
"ALDOB",0
"ALDOC",0
"ALG1L",0
"ALG1L2",463.416666666667
"ALK",0
"ALKBH6",2574.5
"ALKBH7",21161.2333333333
"ALLC",0
"ALOX12",0
"ALOX12B",0
"ALOX12P2",1229
"ALOX15",0
"ALOX15B",0
"ALOX5",0
"ALOX5AP",0
"ALOXE3",7.5
"ALPI",32.6666666666667
"ALPK1",26984.0541486291
"ALPK2",0
"ALPK3",0
"ALPL",0
"ALPP",0
"ALS2CL",77.25
"DNAJC27-AS1",10663.3187229437
"DNAJC28",0
"DNAJC30",3186.375
"DNAJC5B",0
"DNAJC5G",12.5
"DNAJC6",0
"DNAL4",297
"DNALI1",0
"DNASE1",135
"DNASE1L2",457
"DNASE1L3",0
"DNASE2B",0
"DNER",0
"DNHD1",835.766666666666
"DNLZ",114
"DNM1",58.8333333333333
"DNM1P46",0
"DNM2",0
"DNM3",0
"DNMBP-AS1",19030.0767857143
"DNMT3B",0
"DNMT3L",4027.87454212454
"DNTT",7906.23376623379
"DOC2A",0
"DOC2B",0
"DOCK10",60968.7587301588
"DOCK11",1157.75
"DOCK2",0
"DOCK3",0
"DOCK5",2605.66666666667
"DOCK8",24
"DOHH",0
"DOK1",57787.8204545454
"DOK2",0
"DOK3",336.25
"DOK4",6951.95833333333
"DOK5",0
"DOK6",0
"DOK7",0
"DPEP1",0
"DPEP2",0
"DPEP3",12
"DPF1",0
"DPF3",0
"DPH3",23726.9166666667
"DPM3",55
"DPP10",0
"DPP4",0
"DPP6",0
"DPPA2",6
"DPPA3",0
"DPPA4",6871.725
"DPPA5",13472.5833333333
"DPRX",341.783333333333
"DPRXP4",0
"DPT",0
"DPY19L2",2
"DPY19L2P2",2
"DPY19L2P3",17464.8964285714
"DPY19L2P4",659.666666666667
"DPYD",68466.1452131203
"DPYS",0
"DPYSL3",597.03125
"DPYSL4",0
"DPYSL5",0
"DQX1",0
"DRAM1",184
"DRD1",0
"DRD2",0
"DRD3",152598.275949051
"DRD4",0
"DRD5",35
"DRGX",0
"DRP2",0
"DSC1",0
"DSC2",0
"DSC3",0
"DSCAM",0
"DSCAM-AS1",2878.75833333333
"DSCAML1",0
"DSCC1",0
"DSCR10",54676.1075757574
"DSCR4",0
"DSCR8",0
"DSCR9",688.808333333333
"DSE",23128.1583333333
"DSEL",0
"DSG1",0
"DSG2",0
"DSG3",0
"DSG4",0
"DSP",0
"DSPP",0
"DST",80114.8755952382
"DSTNP2",3922.53333333333
"DTHD1",0
"DTL",23.5
"DTNA",0
"DTNB",77461.7130952381
"DTWD2",730.208333333333
"DTX1",0
"DTX3",453.583333333333
"DTX4",1
"DTYMK",0
"DUOX1",0
"DUOX2",0
"DUOXA1",0
"DUOXA2",0
"DUPD1",1606.30833333333
"DUS4L",25.25
"DUSP1",2754.44166666667
"DUSP10",333.333333333333
"DUSP13",0
"DUSP14",0
"DUSP15",0
"DUSP18",35294.2464285714
"DUSP19",24
"DUSP2",0
"DUSP21",8880.97023809524
"DUSP26",0
"DUSP27",0
"DUSP28",17355.8714285714
"DUSP3",72015.5366734572
"DUSP4",0
"DUSP5",0
"DUSP6",54.6666666666667
"DUSP7",954.333333333333
"DUSP8",4284.16666666667
"DUSP9",0
"DUXA",14656.4706349206
"DYDC1",0
"DYDC2",0
"DYNC1I1",0
"DYNC2H1",7858.65
"DYNLRB2",0
"DYNLT3",688.5
"DYRK3",17685.4251984127
"DYRK4",808.083333333333
"DYSF",2548.26666666667
"DYTN",139404.205166076
"DZANK1",12899.0416666667
"DZIP1",0
"DZIP1L",0
"E2F1",0
"E2F2",3452.5
"E2F5",0
"E2F7",0
"E2F8",164.5
"EAF2",0
"EBF1",0
"EBF2",0
"EBF3",0
"EBF4",0
"EBI3",0
"EBLN1",2464.23333333333
"EBLN2",520.25
"EBPL",1826.49166666667
"ECE1",2
"ECE2",0
"ECEL1",0
"ECEL1P2",1823.81060606061
"ECHDC2",1167.05833333333
"ECHDC3",0
"ECM1",244.5
"ECM2",126
"ECSCR",1031.66904761905
"ECT2",4424.45833333333
"ECT2L",0
"EDA",0
"EDA2R",0
"EDAR",0
"EDARADD",381.533333333333
"EDDM3A",18
"EDDM3B",73
"EDIL3",0
"EDN1",8603.425
"EDN2",0
"EDN3",0
"EDNRA",8
"EDNRB",0
"EEF1A1",0
"EEF1A2",0
"EEPD1",214.5
"EFCAB1",0
"EFCAB10",34
"EFCAB2",10854.25
"EFCAB3",10.5
"EFCAB5",5224.78333333333
"EFCAB6",2
"EFCAB9",530.916666666667
"EFEMP1",0
"EFEMP2",2156.66666666667
"EFHB",0
"EFHC2",0
"EFHD1",0
"EFNA1",371.89880952381
"EFNA2",0
"EFNA3",0
"EFNA4",0
"EFNA5",0
"EFNB1",3555.45
"EFNB2",861.416666666667
"EFNB3",0
"EFR3B",0
"EFS",0
"EGF",0
"EGFL6",0
"EGFL7",0
"EGFL8",0
"EGFLAM",21
"EGFR",1908.25
"EGLN2",0
"EGLN3",0
"EGOT",11921.6261904762
"EGR1",348.975
"EGR2",0
"EGR3",0
"EGR4",195.75
"EHBP1L1",16693.6535714286
"EHD2",1788.5
"EHD3",6529.34365079365
"EHF",0
"EHHADH",67.6666666666667
"EID2",100.833333333333
"EID2B",157
"EID3",5
"EIF1AY",0
"EIF3CL",0
"EIF3IP1",27.5
"EIF4E1B",11887.4267151327
"EIF4E3",16442.8333333333
"EIF4EBP1",542.908333333333
"EIF4EBP3",0
"EIF5",3950.70833333333
"EIF5A2",0
"EIF5AL1",1548.26666666667
"ELANE",0
"ELAVL2",0
"ELAVL3",0
"ELAVL4",0
"ELF3",0
"ELF5",0
"ELFN1",0
"ELFN2",577.166666666667
"ELL2",6157.3380952381
"ELL3",0
"ELMO1",25206.85
"ELMO3",36
"ELMOD1",0
"ELN",0
"ELOVL2",0
"ELOVL3",0
"ELOVL4",0
"ELOVL6",0
"ELOVL7",0
"ELSPBP1",17110.5772727273
"EMB",0
"EMBP1",218.25
"EMCN",0
"EME1",0
"EME2",0
"EMID1",0
"EMILIN1",0
"EMILIN2",0
"EMILIN3",61.75
"EML1",39211.2760912698
"EML5",0
"EML6",0
"EMP1",0
"EMP2",110.5
"EMP3",0
"EMX1",0
"EMX2",0
"EMX2OS",48262.6357142859
"EN1",0
"EN2",0
"ENAM",0
"ENC1",51
"ENDOD1",1208.65
"ENDOG",0
"ENDOU",0
"ENDOV",239.291666666667
"ENG",71719.1838489942
"ENGASE",45595.3301282051
"ENHO",0
"ENKUR",8
"ENO2",5
"ENO3",39.3333333333333
"ENO4",1133.83333333333
"ENOX1",0
"ENPEP",1336.75
"ENPP1",0
"ENPP2",0
"ENPP3",0
"ENPP4",299.375
"ENPP5",0
"ENPP6",1063.64166666667
"ENPP7",1246.83333333333
"ENTHD1",78.75
"ENTPD1",6280.25833333333
"ENTPD2",0
"ENTPD3",1.5
"ENTPD3-AS1",186
"ENTPD8",0
"EOMES",0
"EPAS1",1164.06666666667
"EPB41L3",214.5
"EPB41L4A",0
"EPB41L4B",0
"EPB42",0
"EPCAM",0
"EPDR1",0
"EPGN",0
"EPHA1",0
"EPHA10",0
"EPHA2",0
"EPHA3",0
"EPHA4",83.5
"EPHA5",0
"EPHA6",0
"EPHA7",0
"EPHA8",118.375
"EPHB1",0
"EPHB2",0
"EPHB3",0
"EPHB4",1460.83333333333
"EPHB6",0
"EPHX2",0
"EPHX3",0
"EPHX4",0
"EPM2A",1752.54166666667
"EPN3",0
"EPO",138.583333333333
"EPOR",35726.1261904761
"EPPK1",673.483928571428
"EPS8L1",113.083333333333
"EPS8L2",3013.29166666667
"EPS8L3",0
"EPSTI1",368
"EPX",155.75
"EPYC",0
"ERAP2",0
"ERAS",13075.5273809524
"ERBB2",4
"ERBB3",0
"ERBB4",0
"ERC2",0
"ERCC6L",0
"EREG",0
"ERG",237.5
"ERMN",0
"ERN2",0
"ERP27",0
"ERRFI1",861.391666666667
"ERV3-1",74.5
"ERVFRD-1",0
"ERVMER34-1",0
"ERVV-1",0
"ERVV-2",0
"ESAM",102266.449201493
"ESCO2",0
"ESM1",0
"ESPL1",0
"ESPN",0
"ESPNL",4937.075
"ESR1",0
"ESR2",6
"ESRG",0
"ESRP1",0
"ESRP2",23
"ESRRA",2807.04166666667
"ESRRB",0
"ESRRG",0
"ESX1",2664.10476190476
"ESYT3",0
"ETNK2",0
"ETV1",0
"ETV2",22
"ETV3L",30001.6379836667
"ETV4",0
"ETV5",513.5
"ETV7",0
"EVC",5372.28333333333
"EVC2",17032.1964285714
"EVI2A",0
"EVI2B",13322.5166666667
"EVI5L",57113.1849567099
"EVL",5648.475
"EVPL",0
"EVPLL",4
"EVX1",0
"EVX2",1119.4
"EXD1",2474.75952380952
"EXD3",0
"EXO1",0
"EXOC3L1",2383.58333333333
"EXOC3L4",0
"EXOSC4",0
"EXOSC5",523.666666666667
"EXOSC6",4476.25833333333
"EXPH5",0
"EXTL1",509.916666666667
"EXTL2",362.321428571429
"EYA1",0
"EYA2",0
"EYA4",0
"EYS",526.75
"EZH2",820.5
"F10",0
"F11",0
"F11R",653.066666666666
"F12",0
"F13A1",0
"F13B",18
"F2",0
"F2R",1811.5
"F2RL1",0
"F2RL2",0
"F2RL3",0
"F3",0
"F5",0
"F7",0
"F8",2472.38333333333
"F8A2",0
"F8A3",9196.70238095238
"F9",0
"FA2H",0
"FAAH",116.916666666667
"FAAH2",1383.66666666667
"FABP1",0
"FABP12",0
"FABP2",0
"FABP3",0
"FABP4",0
"FABP5",5675.19166666667
"FABP5P3",0
"FABP6",0
"FABP7",0
"FABP9",134.333333333333
"FADS1",1209.39166666667
"FADS2",97
"FADS3",5665.1130952381
"FADS6",0
"FAIM2",0
"FAM102B",1040.56666666667
"FAM104B",392.75
"FAM106A",2
"FAM107A",0
"FAM107B",285
"FAM110A",20165.8797619048
"FAM110B",0
"FAM110C",0
"FAM110D",88
"FAM111B",0
"FAM124A",365.5
"FAM124B",5
"FAM126A",974.875
"FAM131A",251.291666666667
"FAM131B",0
"FAM131C",0
"FAM133A",0
"FAM135B",19.5
"FAM138A",4013.99505494505
"FAM138B",3
"FAM138C",9996.50717615717
"FAM138D",117.583333333333
"FAM138E",4384.93333333333
"FAM13A",458.45
"FAM13A-AS1",17587.8879342879
"FAM13C",0
"FAM149A",0
"FAM151A",15.3333333333333
"FAM151B",12280.375
"FAM153A",0
"FAM153B",0
"FAM155A",0
"FAM155B",0
"FAM156A",0
"FAM156B",8492.60000000001
"FAM157A",2227.75
"FAM160A1",0
"FAM161B",75677.0476190477
"FAM162B",0
"FAM163A",0
"FAM163B",5
"FAM166A",20.5
"FAM166B",0
"FAM167A",0
"FAM167B",0
"FAM169A",0
"FAM170A",14816.8083333333
"FAM170B",2427.05
"FAM171A1",186.416666666667
"FAM171A2",0
"FAM171B",0
"FAM174A",13139
"g__Agrobacterium",0
"FAM174B",0
"FAM177B",0
"FAM178B",0
"FAM180A",0
"FAM180B",615.983333333333
"FAM181A",268.383333333333
"FAM181B",418.416666666667
"FAM182A",4052.975
"FAM183A",0
"FAM184A",0
"FAM184B",7516.6737012987
"FAM186A",0
"FAM186B",3219.23452380953
"FAM187B",19724.1167027417
"FAM189A1",0
"FAM189A2",0
"FAM197Y5",0
"FAM200B",16.75
"ALX1",0
"ALX3",326.15
"ALX4",772.5
"AMACR",912.666666666667
"AMBN",51.5833333333333
"AMBP",0
"AMDHD1",0
"AMDHD2",12372.2916666667
"AMELX",0
"AMELY",1686.63333333333
"AMH",14
"AMHR2",0
"AMIGO1",1
"AMIGO2",0
"AMIGO3",19528.45
"AMMECR1",0
"AMN",0
"AMN1",25034.1833333333
"AMOT",0
"AMOTL1",4263.10833333333
"AMOTL2",36937.2101190476
"AMPD1",0
"AMPD3",0
"AMPH",0
"AMT",477.725
"AMTN",0
"AMY1A",0
"AMY1B",0
"AMY2A",0
"AMY2B",76.4166666666667
"AMZ1",326.833333333333
"ANG",0
"ANGPT1",0
"ANGPT2",2736.3
"ANGPT4",13226.2
"f__Hymenobacteraceae",0
"ANGPTL1",0
"ANGPTL2",0
"ANGPTL3",0
"ANGPTL4",0
"ANGPTL5",0
"ANGPTL6",3751.75833333333
"ANGPTL7",0
"ANK1",0
"ANK2",0
"ANK3",0
"ANKAR",1250.45833333333
"ANKDD1A",16.8333333333333
"ANKFN1",0
